                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97563,                 2.9832,                 1.4839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075459,             0.00081389,             0.00081389
                      2,                 1.0372,                 2.8739,                 1.5519,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.050668,              0.0015804,              0.0015804
                      3,                0.97049,                 2.6774,                 1.4901,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025822,              0.0022927,              0.0022927
                      4,                0.95996,                 2.6083,                 1.4635,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028923,              0.0028923,              0.0028923
                      5,                0.92392,                   2.48,                  1.438,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028923,              0.0028923,              0.0028923
                      6,                0.88735,                 2.3635,                 1.3906,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027864,              0.0027864,              0.0027864
                      7,                0.87358,                 2.2732,                   1.39,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026804,              0.0026804,              0.0026804
                      8,                 0.8415,                 2.1392,                 1.3471,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025745,              0.0025745,              0.0025745
                      9,                0.83835,                 2.1168,                 1.3418,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024686,              0.0024686,              0.0024686
                     10,                0.79473,                 2.0165,                 1.3094,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023627,              0.0023627,              0.0023627
                     11,                0.80767,                 1.9702,                 1.3083,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022568,              0.0022568,              0.0022568
                     12,                0.81654,                 1.9347,                 1.3139,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021509,              0.0021509,              0.0021509
                     13,                0.77732,                 1.8811,                 1.2911,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002045,               0.002045,               0.002045
                     14,                0.77536,                 1.8578,                 1.2813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019391,              0.0019391,              0.0019391
                     15,                0.77916,                 1.8444,                 1.2816,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018331,              0.0018331,              0.0018331
                     16,                0.75823,                 1.7305,                   1.26,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017272,              0.0017272,              0.0017272
                     17,                0.75511,                 1.7198,                 1.2572,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016213,              0.0016213,              0.0016213
                     18,                0.72828,                 1.6415,                 1.2404,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015154,              0.0015154,              0.0015154
                     19,                0.71096,                 1.6022,                 1.2168,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014095,              0.0014095,              0.0014095
                     20,                0.71872,                 1.5408,                 1.2131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013036,              0.0013036,              0.0013036
                     21,                0.70066,                 1.5147,                 1.2148,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011977,              0.0011977,              0.0011977
                     22,                0.68306,                 1.3997,                 1.2063,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010918,              0.0010918,              0.0010918
                     23,                 0.6732,                 1.3778,                 1.1783,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00098585,             0.00098585,             0.00098585
                     24,                 0.6573,                 1.3511,                 1.1716,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087994,             0.00087994,             0.00087994
                     25,                0.65008,                  1.244,                  1.154,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00077403,             0.00077403,             0.00077403
                     26,                0.64293,                 1.2121,                 1.1415,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00066812,             0.00066812,             0.00066812
                     27,                 0.6202,                 1.1649,                 1.1292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0005622,              0.0005622,              0.0005622
                     28,                0.60874,                 1.1183,                 1.1036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00045629,             0.00045629,             0.00045629
                     29,                0.60144,                 1.0783,                 1.0937,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00035038,             0.00035038,             0.00035038
                     30,                0.57774,                0.99915,                 1.0817,                0.55381,                 0.6875,                 0.6957,                0.49519,                0.77852,                 1.1554,                 1.3343,             0.00024447,             0.00024447,             0.00024447
