                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.89973,                 3.7405,                  1.417,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.060693,              0.0016762,              0.0016762
                      2,                0.92698,                 3.4489,                 1.4264,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02096,              0.0032548,              0.0032548
                      3,                0.87311,                 3.1704,                 1.3643,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038201,              0.0038201,              0.0038201
                      4,                0.84965,                  3.094,                 1.3275,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038201,              0.0038201,              0.0038201
                      5,                0.80826,                 2.9428,                 1.2977,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036852,              0.0036852,              0.0036852
                      6,                0.78251,                 2.8015,                 1.2558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035502,              0.0035502,              0.0035502
                      7,                0.77007,                 2.7158,                 1.2575,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034153,              0.0034153,              0.0034153
                      8,                0.76955,                 2.6535,                 1.2539,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032803,              0.0032803,              0.0032803
                      9,                0.74816,                 2.5506,                 1.2203,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031454,              0.0031454,              0.0031454
                     10,                0.74856,                 2.5247,                 1.2227,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030104,              0.0030104,              0.0030104
                     11,                0.72961,                 2.3995,                 1.1991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028755,              0.0028755,              0.0028755
                     12,                0.74001,                 2.4419,                 1.2084,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027405,              0.0027405,              0.0027405
                     13,                0.71154,                 2.3302,                   1.18,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026056,              0.0026056,              0.0026056
                     14,                0.71816,                 2.2767,                 1.1836,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024706,              0.0024706,              0.0024706
                     15,                0.71268,                 2.2801,                 1.1803,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023357,              0.0023357,              0.0023357
                     16,                0.67189,                 2.1488,                 1.1482,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022007,              0.0022007,              0.0022007
                     17,                0.68818,                 2.1534,                 1.1491,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020658,              0.0020658,              0.0020658
                     18,                0.66591,                 2.0741,                 1.1366,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019308,              0.0019308,              0.0019308
                     19,                0.64814,                 2.0207,                  1.114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017959,              0.0017959,              0.0017959
                     20,                0.65653,                 1.9688,                 1.1196,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016609,              0.0016609,              0.0016609
                     21,                0.63915,                 1.9477,                  1.122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001526,               0.001526,               0.001526
                     22,                0.62238,                 1.8391,                  1.113,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001391,               0.001391,               0.001391
                     23,                0.62137,                 1.8025,                 1.1045,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012561,              0.0012561,              0.0012561
                     24,                0.60853,                 1.7679,                 1.0959,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011211,              0.0011211,              0.0011211
                     25,                0.59731,                 1.6732,                 1.0746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00098619,             0.00098619,             0.00098619
                     26,                0.59434,                 1.6709,                 1.0639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00085124,             0.00085124,             0.00085124
                     27,                 0.5814,                  1.576,                 1.0654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0007163,              0.0007163,              0.0007163
                     28,                0.57548,                  1.527,                 1.0432,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00058135,             0.00058135,             0.00058135
                     29,                0.56334,                 1.4707,                 1.0309,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0004464,              0.0004464,              0.0004464
                     30,                0.54532,                  1.388,                 1.0165,                0.46414,                0.66024,                0.60754,                0.43334,                0.68905,                 1.4911,                 1.1991,             0.00031145,             0.00031145,             0.00031145
