                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7135,                 4.0161,                 1.5168,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.074541,              0.0023803,              0.0023803
                      2,                 1.7233,                 3.7488,                 1.5091,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.048719,              0.0046215,              0.0046215
                      3,                 1.6234,                 3.5423,                 1.4466,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02274,               0.006704,               0.006704
                      4,                 1.5879,                 3.4167,                 1.4193,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077014,              0.0077014,              0.0077014
                      5,                  1.542,                 3.2907,                 1.4066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077014,              0.0077014,              0.0077014
                      6,                 1.5062,                 3.1732,                 1.3639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074186,              0.0074186,              0.0074186
                      7,                 1.4716,                 3.0731,                 1.3487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071357,              0.0071357,              0.0071357
                      8,                 1.4752,                   3.06,                 1.3486,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068529,              0.0068529,              0.0068529
                      9,                 1.4286,                  2.919,                 1.3149,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00657,                0.00657,                0.00657
                     10,                 1.4295,                 2.9168,                 1.3054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062872,              0.0062872,              0.0062872
                     11,                 1.4133,                 2.8718,                 1.2866,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060043,              0.0060043,              0.0060043
                     12,                  1.431,                 2.8179,                 1.3026,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057215,              0.0057215,              0.0057215
                     13,                 1.3649,                 2.7359,                 1.2773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054386,              0.0054386,              0.0054386
                     14,                 1.3599,                 2.6846,                 1.2594,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051558,              0.0051558,              0.0051558
                     15,                 1.3607,                  2.683,                 1.2595,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048729,              0.0048729,              0.0048729
                     16,                 1.3111,                 2.5555,                  1.236,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045901,              0.0045901,              0.0045901
                     17,                 1.3186,                 2.5301,                 1.2308,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043072,              0.0043072,              0.0043072
                     18,                 1.2823,                 2.4726,                 1.2177,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040244,              0.0040244,              0.0040244
                     19,                 1.2564,                 2.3914,                  1.193,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037415,              0.0037415,              0.0037415
                     20,                 1.2788,                 2.3933,                 1.2096,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034587,              0.0034587,              0.0034587
                     21,                 1.2644,                 2.4009,                 1.2341,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031758,              0.0031758,              0.0031758
                     22,                  1.219,                 2.2922,                 1.2029,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002893,               0.002893,               0.002893
                     23,                 1.1986,                 2.2216,                 1.1859,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026101,              0.0026101,              0.0026101
                     24,                 1.1988,                 2.2211,                 1.1996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023273,              0.0023273,              0.0023273
                     25,                 1.1648,                 2.0924,                  1.163,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020444,              0.0020444,              0.0020444
                     26,                 1.1769,                 2.1139,                 1.1598,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017616,              0.0017616,              0.0017616
                     27,                 1.1336,                 2.0335,                 1.1513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014787,              0.0014787,              0.0014787
                     28,                 1.1364,                 1.9824,                 1.1468,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011959,              0.0011959,              0.0011959
                     29,                 1.1144,                 1.9229,                  1.131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091302,             0.00091302,             0.00091302
                     30,                 1.0872,                 1.8662,                 1.1147,                0.44269,                0.56508,                0.49962,                0.36181,                 1.2348,                 1.7198,                 1.2113,             0.00063017,             0.00063017,             0.00063017
