                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6283,                 3.8071,                 2.5922,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073627,              0.0022311,              0.0022311
                      2,                 1.6503,                 3.5455,                 2.6295,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046895,              0.0043321,              0.0043321
                      3,                 1.5798,                 3.4002,                 2.5688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.020014,              0.0062844,              0.0062844
                      4,                 1.5361,                 3.2845,                  2.469,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070268,              0.0070268,              0.0070268
                      5,                 1.4941,                 3.1486,                 2.4335,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070268,              0.0070268,              0.0070268
                      6,                 1.4642,                 3.1048,                  2.358,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067691,              0.0067691,              0.0067691
                      7,                  1.413,                 2.9943,                 2.3218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065114,              0.0065114,              0.0065114
                      8,                 1.3828,                 2.8988,                 2.2972,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062537,              0.0062537,              0.0062537
                      9,                 1.3577,                 2.7925,                 2.2724,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059959,              0.0059959,              0.0059959
                     10,                 1.3456,                 2.8199,                  2.244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057382,              0.0057382,              0.0057382
                     11,                 1.3152,                 2.7498,                 2.2223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054805,              0.0054805,              0.0054805
                     12,                  1.331,                 2.7105,                 2.2071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052228,              0.0052228,              0.0052228
                     13,                 1.2838,                 2.6054,                  2.167,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049651,              0.0049651,              0.0049651
                     14,                 1.2746,                 2.5575,                 2.1496,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047073,              0.0047073,              0.0047073
                     15,                 1.2998,                 2.5672,                 2.1697,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044496,              0.0044496,              0.0044496
                     16,                 1.2591,                 2.4775,                 2.1218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041919,              0.0041919,              0.0041919
                     17,                 1.2444,                 2.4339,                 2.1003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039342,              0.0039342,              0.0039342
                     18,                 1.2219,                 2.3711,                 2.0944,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036764,              0.0036764,              0.0036764
                     19,                 1.2069,                 2.3408,                 2.0717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034187,              0.0034187,              0.0034187
                     20,                 1.2273,                 2.2857,                 2.0721,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003161,               0.003161,               0.003161
                     21,                 1.1809,                 2.2584,                 2.0817,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029033,              0.0029033,              0.0029033
                     22,                  1.142,                 2.2116,                 2.0481,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026456,              0.0026456,              0.0026456
                     23,                 1.1332,                 2.1593,                 2.0203,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023878,              0.0023878,              0.0023878
                     24,                 1.1288,                 2.1212,                 2.0413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021301,              0.0021301,              0.0021301
                     25,                 1.1011,                 2.0193,                 1.9852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018724,              0.0018724,              0.0018724
                     26,                 1.0902,                 2.0193,                  1.953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016147,              0.0016147,              0.0016147
                     27,                 1.0738,                 1.9801,                 1.9607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013569,              0.0013569,              0.0013569
                     28,                 1.0715,                 1.9129,                 1.9394,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010992,              0.0010992,              0.0010992
                     29,                 1.0391,                 1.8962,                 1.9043,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008415,              0.0008415,              0.0008415
                     30,                  1.008,                 1.8153,                  1.877,                0.38373,                0.52495,                0.45501,                0.31553,                 1.2057,                 1.6502,                 2.1215,             0.00058377,             0.00058377,             0.00058377
