                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7149,                 3.8338,                 1.8685,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072162,              0.0023551,              0.0023551
                      2,                  1.736,                 3.5909,                 1.8883,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043945,              0.0045727,              0.0045727
                      3,                 1.6294,                 3.3652,                 1.8081,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015571,              0.0066335,              0.0066335
                      4,                 1.5894,                 3.2776,                 1.7673,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070268,              0.0070268,              0.0070268
                      5,                 1.5323,                 3.1671,                 1.7484,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070268,              0.0070268,              0.0070268
                      6,                 1.5062,                 3.0248,                 1.6946,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067691,              0.0067691,              0.0067691
                      7,                 1.4616,                 2.9444,                  1.663,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065114,              0.0065114,              0.0065114
                      8,                 1.4654,                 2.8946,                 1.6652,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062537,              0.0062537,              0.0062537
                      9,                 1.4264,                 2.8031,                 1.6319,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059959,              0.0059959,              0.0059959
                     10,                 1.4072,                 2.7837,                 1.6123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057382,              0.0057382,              0.0057382
                     11,                 1.3976,                 2.7145,                 1.5793,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054805,              0.0054805,              0.0054805
                     12,                  1.413,                 2.6874,                 1.6075,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052228,              0.0052228,              0.0052228
                     13,                  1.362,                 2.6144,                 1.5757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049651,              0.0049651,              0.0049651
                     14,                 1.3514,                 2.5473,                 1.5622,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047073,              0.0047073,              0.0047073
                     15,                 1.3305,                 2.5358,                 1.5516,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044496,              0.0044496,              0.0044496
                     16,                 1.3096,                 2.4225,                 1.5293,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041919,              0.0041919,              0.0041919
                     17,                 1.3065,                 2.3867,                 1.5214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039342,              0.0039342,              0.0039342
                     18,                 1.2734,                 2.3361,                 1.5078,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036764,              0.0036764,              0.0036764
                     19,                 1.2396,                 2.2624,                 1.4724,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034187,              0.0034187,              0.0034187
                     20,                 1.2731,                 2.2621,                 1.5036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003161,               0.003161,               0.003161
                     21,                 1.2439,                 2.2668,                 1.5184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029033,              0.0029033,              0.0029033
                     22,                 1.2187,                 2.1775,                 1.5085,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026456,              0.0026456,              0.0026456
                     23,                 1.1957,                 2.1389,                 1.4763,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023878,              0.0023878,              0.0023878
                     24,                 1.1839,                 2.0994,                  1.479,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021301,              0.0021301,              0.0021301
                     25,                 1.1628,                 1.9955,                 1.4483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018724,              0.0018724,              0.0018724
                     26,                 1.1472,                 1.9927,                 1.4278,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016147,              0.0016147,              0.0016147
                     27,                 1.1378,                 1.9437,                 1.4324,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013569,              0.0013569,              0.0013569
                     28,                 1.1223,                 1.8823,                 1.4087,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010992,              0.0010992,              0.0010992
                     29,                 1.1048,                 1.8434,                 1.3948,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008415,              0.0008415,              0.0008415
                     30,                 1.0673,                 1.7753,                 1.3753,                 0.4398,                0.51923,                0.51061,                0.36188,                 1.2514,                    nan,                 1.5236,             0.00058377,             0.00058377,             0.00058377
