                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0835,                 3.8017,                 1.3556,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.062398,              0.0015831,              0.0015831
                      2,                 1.1093,                 3.4794,                 1.3642,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.024391,               0.003074,               0.003074
                      3,                 1.0637,                 3.2902,                 1.3224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037737,              0.0037737,              0.0037737
                      4,                0.99523,                 3.0572,                 1.2607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037737,              0.0037737,              0.0037737
                      5,                0.98085,                 2.9903,                 1.2469,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036406,              0.0036406,              0.0036406
                      6,                 0.9406,                 2.8214,                 1.2122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035074,              0.0035074,              0.0035074
                      7,                0.94348,                 2.8107,                 1.2156,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033743,              0.0033743,              0.0033743
                      8,                0.91838,                 2.6938,                 1.1934,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032412,              0.0032412,              0.0032412
                      9,                0.92893,                 2.6245,                  1.184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003108,               0.003108,               0.003108
                     10,                0.88016,                 2.5532,                 1.1604,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029749,              0.0029749,              0.0029749
                     11,                0.88248,                 2.4747,                 1.1513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028417,              0.0028417,              0.0028417
                     12,                0.89413,                 2.4751,                 1.1529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027086,              0.0027086,              0.0027086
                     13,                0.85015,                 2.4071,                 1.1255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025755,              0.0025755,              0.0025755
                     14,                0.86916,                 2.3565,                 1.1396,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024423,              0.0024423,              0.0024423
                     15,                0.87184,                 2.3391,                 1.1293,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023092,              0.0023092,              0.0023092
                     16,                0.83877,                 2.2597,                 1.1015,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002176,               0.002176,               0.002176
                     17,                0.84513,                 2.2076,                 1.1132,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020429,              0.0020429,              0.0020429
                     18,                0.83134,                 2.1909,                 1.1096,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019097,              0.0019097,              0.0019097
                     19,                0.79408,                 2.0995,                 1.0737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017766,              0.0017766,              0.0017766
                     20,                 0.7903,                 2.0114,                 1.0704,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016435,              0.0016435,              0.0016435
                     21,                0.77977,                 2.0249,                 1.0842,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015103,              0.0015103,              0.0015103
                     22,                0.77085,                 1.9133,                 1.0842,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013772,              0.0013772,              0.0013772
                     23,                0.75753,                 1.8622,                 1.0604,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001244,               0.001244,               0.001244
                     24,                0.75326,                 1.8438,                 1.0716,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011109,              0.0011109,              0.0011109
                     25,                0.73098,                 1.7657,                 1.0493,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097776,             0.00097776,             0.00097776
                     26,                0.72965,                 1.7044,                  1.033,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084462,             0.00084462,             0.00084462
                     27,                0.71392,                 1.6519,                 1.0342,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00071148,             0.00071148,             0.00071148
                     28,                0.70469,                 1.6089,                 1.0193,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00057834,             0.00057834,             0.00057834
                     29,                0.69372,                 1.5464,                 1.0072,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0004452,              0.0004452,              0.0004452
                     30,                0.66909,                 1.4524,                  0.992,                0.49512,                0.58692,                0.58212,                0.41126,                0.82547,                 1.4765,                 1.1372,             0.00031205,             0.00031205,             0.00031205
