                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.85052,                  3.165,                 1.4492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.076102,              0.0012023,              0.0012023
                      2,                0.88675,                 2.9313,                 1.4887,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.051933,              0.0023345,              0.0023345
                      3,                0.82393,                 2.7268,                 1.4243,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027684,              0.0033867,              0.0033867
                      4,                0.81557,                 2.6568,                 1.3876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043155,              0.0043155,              0.0043155
                      5,                 0.7832,                 2.5327,                 1.3534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043155,              0.0043155,              0.0043155
                      6,                 0.7542,                 2.4195,                 1.3158,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041573,              0.0041573,              0.0041573
                      7,                0.74278,                 2.3336,                 1.3044,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039991,              0.0039991,              0.0039991
                      8,                0.71498,                 2.2081,                 1.2668,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038409,              0.0038409,              0.0038409
                      9,                0.71575,                  2.142,                 1.2656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036828,              0.0036828,              0.0036828
                     10,                0.67513,                 2.0895,                 1.2332,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035246,              0.0035246,              0.0035246
                     11,                0.67968,                 2.0195,                 1.2205,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033664,              0.0033664,              0.0033664
                     12,                0.68952,                 1.9772,                 1.2336,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032082,              0.0032082,              0.0032082
                     13,                0.65301,                  1.932,                 1.2027,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030501,              0.0030501,              0.0030501
                     14,                0.65527,                  1.894,                 1.1952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028919,              0.0028919,              0.0028919
                     15,                0.66773,                 1.8738,                  1.212,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027337,              0.0027337,              0.0027337
                     16,                0.64441,                 1.7802,                 1.1811,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025755,              0.0025755,              0.0025755
                     17,                0.63307,                 1.7503,                 1.1706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024174,              0.0024174,              0.0024174
                     18,                 0.6168,                 1.6941,                 1.1595,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022592,              0.0022592,              0.0022592
                     19,                0.60814,                 1.6598,                 1.1463,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002101,               0.002101,               0.002101
                     20,                0.60228,                 1.5743,                 1.1331,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019428,              0.0019428,              0.0019428
                     21,                0.59351,                 1.5932,                 1.1427,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017847,              0.0017847,              0.0017847
                     22,                0.57554,                 1.4807,                 1.1287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016265,              0.0016265,              0.0016265
                     23,                0.56202,                 1.4511,                  1.101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014683,              0.0014683,              0.0014683
                     24,                0.56282,                 1.4481,                 1.1102,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013101,              0.0013101,              0.0013101
                     25,                0.54327,                 1.3153,                 1.0804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001152,               0.001152,               0.001152
                     26,                0.53451,                 1.3028,                 1.0614,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00099379,             0.00099379,             0.00099379
                     27,                0.53023,                 1.2225,                 1.0684,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00083562,             0.00083562,             0.00083562
                     28,                0.51382,                 1.1912,                 1.0355,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00067744,             0.00067744,             0.00067744
                     29,                0.50426,                 1.1457,                  1.022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00051926,             0.00051926,             0.00051926
                     30,                0.48366,                 1.0604,                 1.0067,                0.60729,                0.59729,                0.63696,                0.43813,                0.65738,                 1.2423,                 1.2511,             0.00036109,             0.00036109,             0.00036109
