                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6786,                 4.1132,                  1.722,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071877,              0.0025891,              0.0025891
                      2,                 1.6577,                 3.6504,                 1.6845,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043356,              0.0050272,              0.0050272
                      3,                 1.5593,                 3.4968,                 1.6121,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014664,              0.0072931,              0.0072931
                      4,                 1.5188,                 3.3748,                 1.5652,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075951,              0.0075951,              0.0075951
                      5,                  1.524,                 3.2945,                 1.5549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075951,              0.0075951,              0.0075951
                      6,                 1.4721,                 3.1883,                 1.5208,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073168,              0.0073168,              0.0073168
                      7,                 1.4391,                 3.1037,                 1.5011,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070385,              0.0070385,              0.0070385
                      8,                 1.4327,                 3.0494,                 1.4965,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067602,              0.0067602,              0.0067602
                      9,                 1.3982,                 2.9474,                 1.4804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064819,              0.0064819,              0.0064819
                     10,                 1.3898,                  2.988,                 1.4688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062036,              0.0062036,              0.0062036
                     11,                 1.3596,                 2.8838,                 1.4361,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059253,              0.0059253,              0.0059253
                     12,                 1.3596,                  2.843,                 1.4321,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005647,               0.005647,               0.005647
                     13,                 1.3291,                 2.7713,                  1.411,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053687,              0.0053687,              0.0053687
                     14,                 1.3347,                 2.7964,                 1.4162,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050904,              0.0050904,              0.0050904
                     15,                 1.3281,                 2.7121,                  1.401,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048121,              0.0048121,              0.0048121
                     16,                 1.3171,                 2.6352,                 1.3961,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045338,              0.0045338,              0.0045338
                     17,                 1.3104,                 2.6292,                 1.3965,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042555,              0.0042555,              0.0042555
                     18,                  1.277,                 2.5858,                 1.3732,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039772,              0.0039772,              0.0039772
                     19,                 1.2303,                 2.5147,                 1.3502,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036989,              0.0036989,              0.0036989
                     20,                 1.2166,                 2.3951,                 1.3429,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034206,              0.0034206,              0.0034206
                     21,                 1.2501,                 2.4832,                 1.3746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031423,              0.0031423,              0.0031423
                     22,                 1.2262,                 2.4059,                 1.3798,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002864,               0.002864,               0.002864
                     23,                  1.203,                 2.3252,                 1.3428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025857,              0.0025857,              0.0025857
                     24,                 1.1882,                 2.3028,                 1.3428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023074,              0.0023074,              0.0023074
                     25,                 1.1752,                 2.2085,                 1.3334,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020291,              0.0020291,              0.0020291
                     26,                 1.1638,                 2.2245,                  1.316,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017508,              0.0017508,              0.0017508
                     27,                 1.1546,                 2.1336,                 1.3142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014725,              0.0014725,              0.0014725
                     28,                   1.15,                  2.093,                 1.3017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011942,              0.0011942,              0.0011942
                     29,                 1.1167,                 2.0355,                 1.2779,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091591,             0.00091591,             0.00091591
                     30,                 1.0957,                  1.979,                 1.2719,                0.33574,                0.51803,                0.39857,                0.28426,                    nan,                    nan,                    nan,             0.00063761,             0.00063761,             0.00063761
