                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.87117,                 3.1601,                 2.1063,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075663,              0.0012782,              0.0012782
                      2,                0.92687,                 3.0206,                 2.1888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.051048,              0.0024821,              0.0024821
                      3,                0.89161,                 2.8937,                 2.1528,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026347,              0.0036011,              0.0036011
                      4,                0.84771,                 2.7586,                  2.056,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044971,              0.0044971,              0.0044971
                      5,                0.84051,                 2.6504,                 2.0398,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044971,              0.0044971,              0.0044971
                      6,                0.82093,                 2.5785,                 2.0013,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043328,              0.0043328,              0.0043328
                      7,                0.78336,                 2.4906,                 1.9485,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041685,              0.0041685,              0.0041685
                      8,                0.77345,                 2.3765,                 1.9095,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040042,              0.0040042,              0.0040042
                      9,                0.75839,                 2.3435,                 1.8915,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038398,              0.0038398,              0.0038398
                     10,                0.74563,                 2.2568,                 1.8688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036755,              0.0036755,              0.0036755
                     11,                0.75775,                 2.2373,                 1.8591,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035112,              0.0035112,              0.0035112
                     12,                0.74557,                 2.1862,                  1.872,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033469,              0.0033469,              0.0033469
                     13,                0.71411,                  2.104,                 1.8245,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031826,              0.0031826,              0.0031826
                     14,                0.69761,                  2.111,                 1.7774,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030183,              0.0030183,              0.0030183
                     15,                0.70953,                 2.0358,                  1.811,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002854,               0.002854,               0.002854
                     16,                0.70905,                 2.0123,                 1.8147,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026897,              0.0026897,              0.0026897
                     17,                0.68958,                 2.0244,                  1.778,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025254,              0.0025254,              0.0025254
                     18,                0.68252,                 1.9199,                 1.7655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023611,              0.0023611,              0.0023611
                     19,                0.65524,                 1.7909,                   1.72,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021968,              0.0021968,              0.0021968
                     20,                0.66023,                 1.7948,                 1.7247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020325,              0.0020325,              0.0020325
                     21,                0.64664,                   1.78,                 1.7559,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018682,              0.0018682,              0.0018682
                     22,                0.62819,                 1.6703,                 1.7376,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017039,              0.0017039,              0.0017039
                     23,                0.61974,                 1.6343,                 1.7035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015395,              0.0015395,              0.0015395
                     24,                 0.6184,                 1.6338,                 1.7198,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013752,              0.0013752,              0.0013752
                     25,                0.60347,                 1.5561,                 1.6729,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012109,              0.0012109,              0.0012109
                     26,                0.59491,                 1.5499,                 1.6396,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010466,              0.0010466,              0.0010466
                     27,                0.58608,                 1.4842,                 1.6516,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00088232,             0.00088232,             0.00088232
                     28,                0.58377,                 1.4412,                 1.6323,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00071801,             0.00071801,             0.00071801
                     29,                0.56753,                 1.3946,                 1.5975,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0005537,              0.0005537,              0.0005537
                     30,                0.54579,                 1.3138,                 1.5729,                0.52587,                0.50685,                0.57389,                0.40523,                0.67528,                 1.3328,                 1.8237,             0.00038939,             0.00038939,             0.00038939
