                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.2505,                 3.6156,                 1.6261,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.066772,              0.0027954,              0.0027954
                      2,                 2.2348,                 3.3691,                 1.6231,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.033093,              0.0054274,              0.0054274
                      3,                 2.0869,                  3.167,                 1.5437,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072464,              0.0072464,              0.0072464
                      4,                 2.0508,                 3.0951,                 1.5217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072464,              0.0072464,              0.0072464
                      5,                 1.9867,                 3.0086,                  1.481,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069897,              0.0069897,              0.0069897
                      6,                 1.9467,                 2.9406,                 1.4551,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067329,              0.0067329,              0.0067329
                      7,                 1.9229,                 2.8584,                 1.4392,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064761,              0.0064761,              0.0064761
                      8,                 1.8605,                 2.7284,                 1.4098,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062193,              0.0062193,              0.0062193
                      9,                 1.8695,                 2.7172,                 1.4048,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059626,              0.0059626,              0.0059626
                     10,                 1.8361,                 2.6721,                 1.3916,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057058,              0.0057058,              0.0057058
                     11,                 1.7989,                 2.6251,                 1.3477,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005449,               0.005449,               0.005449
                     12,                 1.8495,                 2.6603,                  1.381,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051922,              0.0051922,              0.0051922
                     13,                 1.7736,                 2.5659,                 1.3386,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049355,              0.0049355,              0.0049355
                     14,                 1.7668,                 2.5281,                 1.3326,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046787,              0.0046787,              0.0046787
                     15,                 1.7817,                 2.4954,                 1.3417,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044219,              0.0044219,              0.0044219
                     16,                 1.7074,                  2.432,                 1.3143,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041651,              0.0041651,              0.0041651
                     17,                 1.7073,                 2.4108,                 1.3091,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039084,              0.0039084,              0.0039084
                     18,                 1.6865,                 2.3315,                 1.3063,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036516,              0.0036516,              0.0036516
                     19,                 1.6461,                 2.2788,                 1.2941,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033948,              0.0033948,              0.0033948
                     20,                 1.6385,                 2.2656,                 1.2761,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003138,               0.003138,               0.003138
                     21,                 1.6291,                 2.2108,                  1.303,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028813,              0.0028813,              0.0028813
                     22,                 1.5973,                 2.1265,                 1.2907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026245,              0.0026245,              0.0026245
                     23,                 1.5822,                 2.0835,                 1.2669,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023677,              0.0023677,              0.0023677
                     24,                 1.5559,                 2.0982,                 1.2674,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021109,              0.0021109,              0.0021109
                     25,                 1.5243,                 2.0019,                 1.2418,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018542,              0.0018542,              0.0018542
                     26,                 1.5241,                 2.0158,                  1.233,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015974,              0.0015974,              0.0015974
                     27,                 1.4989,                 1.9385,                  1.235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013406,              0.0013406,              0.0013406
                     28,                 1.4971,                 1.8872,                 1.2169,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010838,              0.0010838,              0.0010838
                     29,                 1.4553,                 1.8608,                 1.1948,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00082705,             0.00082705,             0.00082705
                     30,                  1.422,                 1.8284,                 1.1963,                0.35767,                0.53014,                0.43314,                0.30951,                 1.6045,                 1.5991,                 1.2812,             0.00057028,             0.00057028,             0.00057028
