                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8346,                  4.051,                 1.5383,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.076953,              0.0021547,              0.0021547
                      2,                 1.8668,                 3.7769,                 1.5404,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.053579,              0.0041836,              0.0041836
                      3,                 1.7287,                 3.5219,                 1.4657,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.030061,              0.0060687,              0.0060687
                      4,                 1.6951,                 3.4579,                 1.4323,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077014,              0.0077014,              0.0077014
                      5,                 1.6579,                 3.3355,                 1.4232,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077014,              0.0077014,              0.0077014
                      6,                 1.6239,                 3.2203,                 1.3858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074186,              0.0074186,              0.0074186
                      7,                 1.5776,                 3.1078,                 1.3684,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071357,              0.0071357,              0.0071357
                      8,                 1.5607,                 3.0546,                 1.3448,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068529,              0.0068529,              0.0068529
                      9,                 1.5281,                 2.9673,                 1.3213,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00657,                0.00657,                0.00657
                     10,                 1.5423,                  2.956,                 1.3283,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062872,              0.0062872,              0.0062872
                     11,                 1.5083,                 2.8818,                  1.292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060043,              0.0060043,              0.0060043
                     12,                 1.5147,                 2.8382,                 1.3075,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057215,              0.0057215,              0.0057215
                     13,                 1.4521,                 2.7566,                 1.2869,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054386,              0.0054386,              0.0054386
                     14,                 1.4411,                 2.6928,                 1.2536,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051558,              0.0051558,              0.0051558
                     15,                 1.4255,                 2.6785,                 1.2539,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048729,              0.0048729,              0.0048729
                     16,                 1.3934,                 2.5547,                  1.235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045901,              0.0045901,              0.0045901
                     17,                 1.4109,                 2.5237,                 1.2382,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043072,              0.0043072,              0.0043072
                     18,                 1.3654,                  2.469,                 1.2237,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040244,              0.0040244,              0.0040244
                     19,                 1.3293,                 2.4101,                  1.196,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037415,              0.0037415,              0.0037415
                     20,                 1.3638,                   2.38,                 1.2123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034587,              0.0034587,              0.0034587
                     21,                 1.3349,                 2.3757,                 1.2158,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031758,              0.0031758,              0.0031758
                     22,                 1.3113,                 2.2896,                 1.2126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002893,               0.002893,               0.002893
                     23,                 1.2735,                 2.2139,                 1.1864,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026101,              0.0026101,              0.0026101
                     24,                 1.2723,                 2.1882,                 1.1966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023273,              0.0023273,              0.0023273
                     25,                  1.238,                 2.0963,                 1.1638,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020444,              0.0020444,              0.0020444
                     26,                 1.2339,                 2.0808,                 1.1532,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017616,              0.0017616,              0.0017616
                     27,                 1.2176,                  2.032,                 1.1491,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014787,              0.0014787,              0.0014787
                     28,                 1.2037,                 1.9707,                 1.1339,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011959,              0.0011959,              0.0011959
                     29,                 1.1749,                 1.9099,                 1.1161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091302,             0.00091302,             0.00091302
                     30,                 1.1437,                  1.818,                  1.106,                0.32803,                0.60743,                0.37496,                0.26037,                 1.3584,                    nan,                 1.2282,             0.00063017,             0.00063017,             0.00063017
