                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6364,                 3.6498,                  2.609,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073486,              0.0018949,              0.0018949
                      2,                 1.6624,                 3.3773,                 2.6303,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046634,              0.0036792,              0.0036792
                      3,                 1.5878,                 3.2603,                 2.5669,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.019655,              0.0053372,              0.0053372
                      4,                 1.5368,                 3.1078,                 2.4708,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060086,              0.0060086,              0.0060086
                      5,                 1.4922,                 3.0192,                 2.4321,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060086,              0.0060086,              0.0060086
                      6,                  1.455,                 2.9251,                 2.3653,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057881,              0.0057881,              0.0057881
                      7,                  1.426,                 2.8002,                 2.3487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055676,              0.0055676,              0.0055676
                      8,                 1.3978,                 2.7308,                 2.2979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053472,              0.0053472,              0.0053472
                      9,                 1.3838,                  2.658,                 2.2961,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051267,              0.0051267,              0.0051267
                     10,                 1.3302,                 2.6265,                  2.243,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049062,              0.0049062,              0.0049062
                     11,                  1.341,                 2.6063,                 2.2174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046857,              0.0046857,              0.0046857
                     12,                 1.3462,                 2.5894,                  2.247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044653,              0.0044653,              0.0044653
                     13,                 1.2968,                 2.4629,                 2.1855,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042448,              0.0042448,              0.0042448
                     14,                 1.2903,                 2.4259,                 2.1715,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040243,              0.0040243,              0.0040243
                     15,                  1.281,                 2.4211,                 2.1681,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038038,              0.0038038,              0.0038038
                     16,                 1.2668,                 2.3451,                 2.1501,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035834,              0.0035834,              0.0035834
                     17,                 1.2566,                 2.2981,                 2.1291,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033629,              0.0033629,              0.0033629
                     18,                 1.2464,                 2.1947,                  2.129,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031424,              0.0031424,              0.0031424
                     19,                 1.1925,                 2.1697,                 2.0714,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029219,              0.0029219,              0.0029219
                     20,                 1.1928,                 2.1279,                 2.0802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027015,              0.0027015,              0.0027015
                     21,                 1.1852,                 2.1494,                 2.1145,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002481,               0.002481,               0.002481
                     22,                  1.165,                 2.0282,                 2.0939,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022605,              0.0022605,              0.0022605
                     23,                 1.1521,                 2.0032,                 2.0615,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00204,                0.00204,                0.00204
                     24,                 1.1297,                 1.9761,                 2.0548,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018196,              0.0018196,              0.0018196
                     25,                 1.1054,                 1.8806,                  2.013,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015991,              0.0015991,              0.0015991
                     26,                 1.1131,                 1.8956,                 1.9963,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013786,              0.0013786,              0.0013786
                     27,                 1.0966,                  1.826,                 2.0172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011581,              0.0011581,              0.0011581
                     28,                 1.0789,                 1.7855,                 1.9725,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093766,             0.00093766,             0.00093766
                     29,                 1.0476,                 1.7357,                 1.9277,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00071719,             0.00071719,             0.00071719
                     30,                 1.0276,                 1.6672,                 1.9191,                 0.4405,                0.54166,                0.47363,                0.33288,                 1.2247,                 1.5235,                 2.1576,             0.00049671,             0.00049671,             0.00049671
