                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.86445,                 2.9616,                 2.2235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075434,              0.0012603,              0.0012603
                      2,                0.91673,                 2.8035,                 2.2997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.050588,              0.0024475,              0.0024475
                      3,                0.86342,                 2.6888,                 2.2218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025658,               0.003551,               0.003551
                      4,                  0.825,                 2.5515,                 2.1558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043984,              0.0043984,              0.0043984
                      5,                0.81403,                 2.5018,                 2.1072,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043984,              0.0043984,              0.0043984
                      6,                0.78385,                 2.3587,                 2.0498,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042378,              0.0042378,              0.0042378
                      7,                0.77843,                  2.339,                 2.0645,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040773,              0.0040773,              0.0040773
                      8,                0.75818,                 2.1978,                 2.0277,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039167,              0.0039167,              0.0039167
                      9,                0.74005,                 2.1344,                 1.9775,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037562,              0.0037562,              0.0037562
                     10,                0.72164,                 2.0943,                 1.9475,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035956,              0.0035956,              0.0035956
                     11,                0.72559,                  2.041,                 1.9524,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034351,              0.0034351,              0.0034351
                     12,                 0.7176,                 2.0036,                 1.9519,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032745,              0.0032745,              0.0032745
                     13,                0.69259,                 1.9476,                 1.8953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003114,               0.003114,               0.003114
                     14,                0.68549,                  1.865,                 1.8708,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029534,              0.0029534,              0.0029534
                     15,                0.69569,                 1.9078,                 1.8912,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027929,              0.0027929,              0.0027929
                     16,                0.67361,                 1.8167,                 1.8635,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026323,              0.0026323,              0.0026323
                     17,                0.67946,                 1.8379,                 1.8609,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024718,              0.0024718,              0.0024718
                     18,                0.66172,                 1.7662,                 1.8457,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023112,              0.0023112,              0.0023112
                     19,                0.64143,                 1.6698,                 1.8054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021507,              0.0021507,              0.0021507
                     20,                0.64017,                 1.6333,                 1.7996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019902,              0.0019902,              0.0019902
                     21,                0.62479,                 1.6337,                 1.8107,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018296,              0.0018296,              0.0018296
                     22,                0.61112,                 1.5597,                 1.8062,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016691,              0.0016691,              0.0016691
                     23,                0.60375,                 1.4972,                  1.772,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015085,              0.0015085,              0.0015085
                     24,                0.60118,                 1.5131,                 1.7828,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001348,               0.001348,               0.001348
                     25,                0.58454,                 1.3925,                 1.7343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011874,              0.0011874,              0.0011874
                     26,                0.58077,                 1.3995,                 1.7211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010269,              0.0010269,              0.0010269
                     27,                0.56546,                 1.3671,                 1.7169,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00086632,             0.00086632,             0.00086632
                     28,                0.55669,                 1.2959,                 1.6814,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00070577,             0.00070577,             0.00070577
                     29,                0.54681,                 1.2761,                 1.6546,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00054523,             0.00054523,             0.00054523
                     30,                0.52544,                 1.2015,                 1.6257,                 0.5023,                 0.6216,                0.57444,                0.40509,                0.66723,                 1.2263,                 1.9198,             0.00038468,             0.00038468,             0.00038468
