                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6439,                  4.025,                 1.8319,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071162,              0.0024906,              0.0024906
                      2,                 1.6262,                 3.6321,                 1.7741,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041929,              0.0048362,              0.0048362
                      3,                 1.5746,                 3.5008,                  1.737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01253,              0.0070163,              0.0070163
                      4,                 1.5269,                 3.3812,                 1.6996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071636,              0.0071636,              0.0071636
                      5,                  1.474,                 3.2854,                 1.6438,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071636,              0.0071636,              0.0071636
                      6,                 1.4552,                 3.1886,                 1.6333,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069014,              0.0069014,              0.0069014
                      7,                  1.409,                 3.0937,                 1.6109,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066393,              0.0066393,              0.0066393
                      8,                  1.388,                 2.9792,                 1.5893,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063772,              0.0063772,              0.0063772
                      9,                 1.3963,                 2.9439,                 1.5689,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006115,               0.006115,               0.006115
                     10,                 1.3367,                 2.8962,                 1.5164,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058529,              0.0058529,              0.0058529
                     11,                 1.3224,                 2.7727,                 1.4988,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055908,              0.0055908,              0.0055908
                     12,                 1.3246,                 2.7571,                 1.5276,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053286,              0.0053286,              0.0053286
                     13,                 1.2862,                 2.7399,                   1.49,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050665,              0.0050665,              0.0050665
                     14,                 1.2965,                 2.6476,                  1.478,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048043,              0.0048043,              0.0048043
                     15,                 1.2782,                 2.6488,                 1.4675,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045422,              0.0045422,              0.0045422
                     16,                 1.2418,                 2.5549,                 1.4435,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042801,              0.0042801,              0.0042801
                     17,                 1.2464,                 2.5083,                 1.4429,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040179,              0.0040179,              0.0040179
                     18,                 1.2337,                 2.4591,                 1.4454,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037558,              0.0037558,              0.0037558
                     19,                  1.185,                 2.3787,                 1.4176,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034937,              0.0034937,              0.0034937
                     20,                 1.1918,                 2.3715,                 1.4255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032315,              0.0032315,              0.0032315
                     21,                  1.206,                 2.4576,                 1.4584,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029694,              0.0029694,              0.0029694
                     22,                 1.1663,                  2.291,                 1.4339,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027072,              0.0027072,              0.0027072
                     23,                 1.1621,                 2.2656,                 1.4209,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024451,              0.0024451,              0.0024451
                     24,                 1.1429,                 2.2274,                 1.4165,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002183,               0.002183,               0.002183
                     25,                 1.1195,                 2.1179,                  1.391,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019208,              0.0019208,              0.0019208
                     26,                 1.1241,                 2.1366,                 1.3845,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016587,              0.0016587,              0.0016587
                     27,                 1.0995,                 2.0703,                 1.3856,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013965,              0.0013965,              0.0013965
                     28,                 1.0838,                  2.004,                 1.3591,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011344,              0.0011344,              0.0011344
                     29,                 1.0674,                 1.9688,                 1.3391,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087227,             0.00087227,             0.00087227
                     30,                 1.0394,                 1.8857,                 1.3238,                0.41734,                0.49436,                0.50722,                0.35944,                 1.1892,                 1.7035,                 1.4378,             0.00061014,             0.00061014,             0.00061014
