                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.99482,                 2.3782,                 1.5738,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073499,              0.0010927,              0.0010927
                      2,                 1.0647,                 2.2514,                 1.6215,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046713,              0.0021217,              0.0021217
                      3,                0.98969,                 2.1238,                 1.5516,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.019855,              0.0030781,              0.0030781
                      4,                 0.9686,                 2.0291,                 1.5155,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035678,              0.0035678,              0.0035678
                      5,                0.91163,                 1.9326,                 1.4529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035678,              0.0035678,              0.0035678
                      6,                0.89923,                  1.878,                 1.4343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034371,              0.0034371,              0.0034371
                      7,                0.87629,                 1.8034,                 1.4122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033064,              0.0033064,              0.0033064
                      8,                0.85067,                 1.7217,                 1.3871,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031757,              0.0031757,              0.0031757
                      9,                0.84178,                 1.6927,                 1.3746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003045,               0.003045,               0.003045
                     10,                0.83022,                 1.6379,                 1.3486,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029143,              0.0029143,              0.0029143
                     11,                0.82235,                 1.5998,                  1.339,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027835,              0.0027835,              0.0027835
                     12,                0.81107,                 1.5945,                 1.3437,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026528,              0.0026528,              0.0026528
                     13,                0.78071,                 1.5393,                 1.3067,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025221,              0.0025221,              0.0025221
                     14,                0.77882,                 1.4856,                 1.3025,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023914,              0.0023914,              0.0023914
                     15,                0.77224,                 1.4733,                 1.3022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022607,              0.0022607,              0.0022607
                     16,                  0.754,                 1.4311,                 1.2862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021299,              0.0021299,              0.0021299
                     17,                0.76878,                 1.4026,                 1.2935,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019992,              0.0019992,              0.0019992
                     18,                0.75008,                 1.3283,                 1.2701,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018685,              0.0018685,              0.0018685
                     19,                0.72269,                 1.3136,                 1.2436,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017378,              0.0017378,              0.0017378
                     20,                0.73068,                 1.3015,                 1.2435,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016071,              0.0016071,              0.0016071
                     21,                0.69526,                 1.2537,                 1.2241,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014764,              0.0014764,              0.0014764
                     22,                 0.6909,                  1.196,                 1.2335,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013456,              0.0013456,              0.0013456
                     23,                0.66209,                 1.1512,                 1.1841,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012149,              0.0012149,              0.0012149
                     24,                0.66475,                 1.1594,                 1.1975,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010842,              0.0010842,              0.0010842
                     25,                0.64166,                 1.0702,                 1.1639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095348,             0.00095348,             0.00095348
                     26,                0.63835,                 1.0713,                 1.1487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00082276,             0.00082276,             0.00082276
                     27,                0.61866,                 1.0252,                 1.1424,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00069204,             0.00069204,             0.00069204
                     28,                0.61476,                0.98602,                 1.1285,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00056132,             0.00056132,             0.00056132
                     29,                0.59815,                0.96283,                 1.1114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00043061,             0.00043061,             0.00043061
                     30,                0.57818,                0.90415,                 1.0904,                0.53405,                0.52702,                0.59013,                0.41537,                 0.7736,                0.97977,                 1.3365,             0.00029989,             0.00029989,             0.00029989
