                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6594,                 3.9622,                 2.0393,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073216,              0.0024211,              0.0024211
                      2,                 1.6895,                 3.6185,                 2.0346,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046056,               0.004701,               0.004701
                      3,                 1.6159,                 3.4939,                 1.9858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.018735,              0.0068194,              0.0068194
                      4,                 1.5774,                 3.3658,                 1.8918,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074679,              0.0074679,              0.0074679
                      5,                 1.5331,                 3.2785,                 1.8859,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074679,              0.0074679,              0.0074679
                      6,                 1.4723,                 3.1906,                 1.8128,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071939,              0.0071939,              0.0071939
                      7,                 1.4432,                 3.0241,                 1.7927,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069198,              0.0069198,              0.0069198
                      8,                  1.418,                 2.9436,                 1.7637,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066458,              0.0066458,              0.0066458
                      9,                  1.402,                 2.8769,                 1.7603,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063717,              0.0063717,              0.0063717
                     10,                 1.3514,                 2.8627,                 1.7235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060977,              0.0060977,              0.0060977
                     11,                 1.3568,                 2.7994,                  1.693,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058237,              0.0058237,              0.0058237
                     12,                 1.3786,                  2.791,                 1.7232,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055496,              0.0055496,              0.0055496
                     13,                 1.3277,                 2.7026,                 1.6719,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052756,              0.0052756,              0.0052756
                     14,                 1.3211,                 2.6322,                 1.6631,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050016,              0.0050016,              0.0050016
                     15,                 1.3192,                 2.6481,                 1.6734,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047275,              0.0047275,              0.0047275
                     16,                 1.2987,                 2.5548,                 1.6484,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044535,              0.0044535,              0.0044535
                     17,                 1.2844,                 2.5116,                 1.6313,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041794,              0.0041794,              0.0041794
                     18,                 1.2736,                 2.4153,                 1.6346,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039054,              0.0039054,              0.0039054
                     19,                 1.2222,                 2.3707,                 1.5937,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036314,              0.0036314,              0.0036314
                     20,                   1.22,                 2.3291,                 1.5955,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033573,              0.0033573,              0.0033573
                     21,                 1.2214,                 2.3412,                 1.6267,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030833,              0.0030833,              0.0030833
                     22,                 1.2047,                 2.2391,                 1.6167,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028093,              0.0028093,              0.0028093
                     23,                 1.1738,                 2.1893,                 1.5869,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025352,              0.0025352,              0.0025352
                     24,                 1.1525,                 2.1606,                 1.5821,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022612,              0.0022612,              0.0022612
                     25,                 1.1421,                 2.0644,                 1.5583,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019871,              0.0019871,              0.0019871
                     26,                 1.1336,                 2.0792,                 1.5301,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017131,              0.0017131,              0.0017131
                     27,                 1.1127,                 1.9991,                 1.5278,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014391,              0.0014391,              0.0014391
                     28,                 1.1031,                  1.957,                 1.5089,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001165,               0.001165,               0.001165
                     29,                 1.0729,                 1.9068,                 1.4882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000891,               0.000891,               0.000891
                     30,                 1.0496,                 1.8207,                 1.4749,                 0.4421,                0.56979,                0.50144,                0.35989,                 1.2132,                 1.6527,                 1.6177,             0.00061696,             0.00061696,             0.00061696
