                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.95983,                 2.6888,                 2.1378,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075348,              0.0012811,              0.0012811
                      2,                 1.0112,                 2.5324,                 2.1951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.050413,              0.0024877,              0.0024877
                      3,                 0.9585,                 2.4689,                 2.1373,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025393,              0.0036093,              0.0036093
                      4,                0.92104,                 2.3749,                 2.0528,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044517,              0.0044517,              0.0044517
                      5,                0.89517,                 2.2539,                 2.0206,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044517,              0.0044517,              0.0044517
                      6,                0.89224,                  2.189,                 1.9965,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004289,               0.004289,               0.004289
                      7,                0.86412,                 2.1227,                  1.966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041262,              0.0041262,              0.0041262
                      8,                 0.8423,                 2.0469,                 1.9461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039635,              0.0039635,              0.0039635
                      9,                0.82897,                 1.9767,                 1.8838,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038007,              0.0038007,              0.0038007
                     10,                0.82626,                 1.9605,                 1.8763,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003638,               0.003638,               0.003638
                     11,                0.81821,                 1.8992,                  1.876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034752,              0.0034752,              0.0034752
                     12,                0.81429,                  1.896,                 1.8531,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033125,              0.0033125,              0.0033125
                     13,                0.77294,                 1.8285,                 1.8048,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031497,              0.0031497,              0.0031497
                     14,                0.76962,                 1.7498,                 1.7884,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002987,               0.002987,               0.002987
                     15,                0.77609,                 1.7874,                 1.8182,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028242,              0.0028242,              0.0028242
                     16,                0.75925,                 1.7173,                 1.7797,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026615,              0.0026615,              0.0026615
                     17,                0.75675,                 1.6912,                 1.7838,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024987,              0.0024987,              0.0024987
                     18,                0.74608,                  1.663,                 1.7608,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002336,               0.002336,               0.002336
                     19,                 0.7282,                 1.6174,                  1.715,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021732,              0.0021732,              0.0021732
                     20,                0.71476,                 1.5424,                 1.7279,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020105,              0.0020105,              0.0020105
                     21,                0.70742,                 1.5442,                 1.7343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018477,              0.0018477,              0.0018477
                     22,                0.69025,                 1.4886,                 1.7272,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001685,               0.001685,               0.001685
                     23,                0.67791,                 1.4393,                 1.6841,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015222,              0.0015222,              0.0015222
                     24,                 0.6797,                 1.4338,                 1.7081,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013595,              0.0013595,              0.0013595
                     25,                0.65878,                 1.3755,                 1.6613,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011967,              0.0011967,              0.0011967
                     26,                0.65494,                 1.3563,                 1.6451,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001034,               0.001034,               0.001034
                     27,                0.64409,                 1.3322,                 1.6458,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087121,             0.00087121,             0.00087121
                     28,                0.63478,                 1.2879,                 1.6131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00070846,             0.00070846,             0.00070846
                     29,                0.61892,                 1.2518,                 1.5888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00054571,             0.00054571,             0.00054571
                     30,                0.59718,                 1.2039,                 1.5577,                0.58825,                0.52758,                0.59622,                0.41872,                 0.7369,                 1.1095,                 1.7893,             0.00038296,             0.00038296,             0.00038296
