                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7099,                 3.9076,                  1.993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072162,              0.0023551,              0.0023551
                      2,                 1.7461,                 3.6207,                      2,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043945,              0.0045727,              0.0045727
                      3,                 1.6667,                 3.4881,                 1.9272,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015571,              0.0066336,              0.0066336
                      4,                 1.5961,                 3.2955,                 1.8784,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070269,              0.0070269,              0.0070269
                      5,                   1.55,                 3.2081,                  1.858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070269,              0.0070269,              0.0070269
                      6,                 1.4983,                 3.1079,                 1.7722,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067692,              0.0067692,              0.0067692
                      7,                  1.482,                 3.0351,                 1.7708,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065115,              0.0065115,              0.0065115
                      8,                 1.4773,                 2.9356,                 1.7536,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062538,              0.0062538,              0.0062538
                      9,                 1.4313,                 2.8396,                 1.7156,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059961,              0.0059961,              0.0059961
                     10,                 1.4093,                 2.8144,                 1.6919,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057384,              0.0057384,              0.0057384
                     11,                 1.4081,                 2.6963,                 1.6654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054807,              0.0054807,              0.0054807
                     12,                 1.4014,                 2.7341,                 1.6815,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005223,               0.005223,               0.005223
                     13,                  1.361,                 2.6529,                 1.6312,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049653,              0.0049653,              0.0049653
                     14,                 1.3496,                 2.5628,                 1.6248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047076,              0.0047076,              0.0047076
                     15,                 1.3315,                 2.5551,                 1.6165,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044499,              0.0044499,              0.0044499
                     16,                 1.3245,                 2.4734,                 1.6064,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041923,              0.0041923,              0.0041923
                     17,                 1.3176,                 2.4677,                 1.5994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039346,              0.0039346,              0.0039346
                     18,                 1.2603,                 2.3725,                 1.5819,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036769,              0.0036769,              0.0036769
                     19,                   1.27,                 2.3349,                 1.5571,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034192,              0.0034192,              0.0034192
                     20,                 1.2237,                 2.2347,                 1.5334,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031615,              0.0031615,              0.0031615
                     21,                 1.2477,                  2.299,                 1.5815,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029038,              0.0029038,              0.0029038
                     22,                 1.2113,                  2.208,                 1.5543,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026461,              0.0026461,              0.0026461
                     23,                  1.199,                 2.1551,                  1.549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023884,              0.0023884,              0.0023884
                     24,                 1.1888,                 2.1204,                 1.5494,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021307,              0.0021307,              0.0021307
                     25,                 1.1641,                  2.048,                 1.5222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001873,               0.001873,               0.001873
                     26,                 1.1557,                 2.0329,                  1.499,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016153,              0.0016153,              0.0016153
                     27,                  1.136,                 1.9563,                 1.4991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013576,              0.0013576,              0.0013576
                     28,                 1.1272,                 1.9203,                 1.4775,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010999,              0.0010999,              0.0010999
                     29,                 1.0957,                 1.8664,                 1.4454,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008422,              0.0008422,              0.0008422
                     30,                 1.0703,                 1.7983,                 1.4398,                0.43853,                0.50992,                0.48458,                0.34242,                 1.2472,                  1.684,                 1.5936,              0.0005845,              0.0005845,              0.0005845
