                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.83955,                  2.992,                  2.294,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.074841,              0.0013242,              0.0013242
                      2,                0.87609,                 2.8236,                 2.3725,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.049393,              0.0025714,              0.0025714
                      3,                0.84198,                 2.6861,                  2.307,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.023858,              0.0037307,              0.0037307
                      4,                0.81338,                 2.5708,                 2.2197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045062,              0.0045062,              0.0045062
                      5,                 0.7989,                 2.4855,                 2.1996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045062,              0.0045062,              0.0045062
                      6,                0.75683,                 2.3801,                 2.1266,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043416,              0.0043416,              0.0043416
                      7,                0.74001,                 2.3015,                 2.1042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004177,               0.004177,               0.004177
                      8,                 0.7178,                 2.1955,                 2.0509,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040124,              0.0040124,              0.0040124
                      9,                0.72069,                 2.1672,                 2.0486,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038479,              0.0038479,              0.0038479
                     10,                0.69179,                 2.0892,                 1.9962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036833,              0.0036833,              0.0036833
                     11,                0.70839,                 2.0723,                 2.0022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035187,              0.0035187,              0.0035187
                     12,                0.70139,                 2.0301,                 2.0066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033541,              0.0033541,              0.0033541
                     13,                0.66911,                 1.9738,                 1.9543,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031895,              0.0031895,              0.0031895
                     14,                0.65973,                 1.9516,                 1.9181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030249,              0.0030249,              0.0030249
                     15,                0.66852,                 1.8948,                  1.951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028603,              0.0028603,              0.0028603
                     16,                0.66405,                 1.8563,                 1.9308,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026957,              0.0026957,              0.0026957
                     17,                0.65105,                 1.8741,                 1.9202,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025311,              0.0025311,              0.0025311
                     18,                0.64628,                 1.7502,                 1.8844,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023665,              0.0023665,              0.0023665
                     19,                0.61021,                 1.6697,                 1.8331,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022019,              0.0022019,              0.0022019
                     20,                   0.62,                  1.673,                 1.8425,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020374,              0.0020374,              0.0020374
                     21,                0.61072,                 1.6929,                  1.874,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018728,              0.0018728,              0.0018728
                     22,                0.59353,                 1.5896,                 1.8576,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017082,              0.0017082,              0.0017082
                     23,                0.58233,                 1.5371,                 1.8146,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015436,              0.0015436,              0.0015436
                     24,                0.57361,                 1.5611,                 1.8116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001379,               0.001379,               0.001379
                     25,                 0.5657,                 1.4554,                 1.7873,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012144,              0.0012144,              0.0012144
                     26,                0.56252,                 1.4465,                 1.7604,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010498,              0.0010498,              0.0010498
                     27,                0.54521,                 1.4008,                  1.757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00088521,             0.00088521,             0.00088521
                     28,                0.53968,                 1.3489,                 1.7255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00072062,             0.00072062,             0.00072062
                     29,                0.52861,                 1.3203,                  1.698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00055602,             0.00055602,             0.00055602
                     30,                0.51053,                 1.2449,                 1.6711,                0.48333,                0.58932,                0.54503,                0.38845,                0.63458,                 1.2156,                 1.9551,             0.00039143,             0.00039143,             0.00039143
