                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.92682,                 3.3173,                 1.9073,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.074663,              0.0012022,              0.0012022
                      2,                0.96653,                  3.113,                 1.9649,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.049044,              0.0023346,              0.0023346
                      3,                0.92785,                 2.9721,                 1.8853,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.023345,              0.0033872,              0.0033872
                      4,                0.89918,                 2.8281,                 1.8396,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040825,              0.0040825,              0.0040825
                      5,                0.86234,                 2.7501,                 1.7909,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040825,              0.0040825,              0.0040825
                      6,                0.83841,                 2.6114,                  1.746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039334,              0.0039334,              0.0039334
                      7,                0.81692,                 2.5216,                 1.7333,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037842,              0.0037842,              0.0037842
                      8,                0.80576,                 2.4118,                 1.6961,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036351,              0.0036351,              0.0036351
                      9,                0.79521,                 2.3805,                 1.6882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034859,              0.0034859,              0.0034859
                     10,                0.77864,                 2.3129,                 1.6777,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033368,              0.0033368,              0.0033368
                     11,                0.78649,                 2.2647,                 1.6548,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031876,              0.0031876,              0.0031876
                     12,                0.76507,                 2.2127,                 1.6535,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030385,              0.0030385,              0.0030385
                     13,                0.73988,                  2.174,                  1.607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028893,              0.0028893,              0.0028893
                     14,                0.74835,                 2.1247,                 1.6036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027402,              0.0027402,              0.0027402
                     15,                0.74456,                 2.1028,                 1.6247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002591,               0.002591,               0.002591
                     16,                0.73225,                 2.0303,                 1.6005,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024419,              0.0024419,              0.0024419
                     17,                0.73296,                 2.0077,                 1.5925,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022927,              0.0022927,              0.0022927
                     18,                0.70632,                 1.9144,                 1.5561,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021436,              0.0021436,              0.0021436
                     19,                0.68103,                 1.8348,                 1.5266,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019944,              0.0019944,              0.0019944
                     20,                0.68345,                 1.7944,                 1.5203,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018453,              0.0018453,              0.0018453
                     21,                0.66597,                   1.79,                 1.5248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016961,              0.0016961,              0.0016961
                     22,                0.66214,                 1.7117,                 1.5301,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001547,               0.001547,               0.001547
                     23,                0.64603,                 1.6283,                 1.4941,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013978,              0.0013978,              0.0013978
                     24,                0.63969,                 1.6345,                 1.4933,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012487,              0.0012487,              0.0012487
                     25,                0.61975,                 1.5321,                 1.4548,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010995,              0.0010995,              0.0010995
                     26,                0.62291,                 1.5188,                 1.4492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095039,             0.00095039,             0.00095039
                     27,                0.60624,                  1.444,                 1.4403,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00080124,             0.00080124,             0.00080124
                     28,                0.59886,                  1.408,                 1.4115,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065209,             0.00065209,             0.00065209
                     29,                0.58218,                 1.3679,                 1.3927,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00050294,             0.00050294,             0.00050294
                     30,                0.56284,                 1.2858,                 1.3699,                0.48549,                0.56194,                0.54664,                0.39373,                0.71744,                 1.3785,                 1.6173,             0.00035379,             0.00035379,             0.00035379
