                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.82407,                 3.2218,                 1.5362,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072374,              0.0011092,              0.0011092
                      2,                0.86545,                 3.0511,                 1.5772,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.044453,              0.0021538,              0.0021538
                      3,                0.81606,                 2.8215,                 1.5157,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016458,              0.0031248,              0.0031248
                      4,                0.79428,                 2.7048,                 1.4789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034783,              0.0034783,              0.0034783
                      5,                0.76299,                 2.5971,                 1.4451,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034783,              0.0034783,              0.0034783
                      6,                0.73759,                 2.4945,                 1.4059,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033511,              0.0033511,              0.0033511
                      7,                0.71887,                 2.4051,                 1.3929,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032238,              0.0032238,              0.0032238
                      8,                0.69806,                 2.2884,                 1.3664,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030966,              0.0030966,              0.0030966
                      9,                0.69458,                 2.2184,                 1.3541,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029693,              0.0029693,              0.0029693
                     10,                0.66127,                 2.1541,                 1.3309,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028421,              0.0028421,              0.0028421
                     11,                0.66575,                 2.1104,                 1.3107,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027149,              0.0027149,              0.0027149
                     12,                0.67955,                 2.0644,                 1.3318,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025876,              0.0025876,              0.0025876
                     13,                 0.6407,                 2.0087,                 1.2962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024604,              0.0024604,              0.0024604
                     14,                0.64011,                   1.96,                 1.2858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023332,              0.0023332,              0.0023332
                     15,                0.64797,                  1.939,                 1.3004,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022059,              0.0022059,              0.0022059
                     16,                0.62648,                 1.8492,                 1.2691,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020787,              0.0020787,              0.0020787
                     17,                0.62714,                 1.8162,                 1.2671,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019514,              0.0019514,              0.0019514
                     18,                0.61228,                 1.7548,                 1.2623,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018242,              0.0018242,              0.0018242
                     19,                0.59253,                 1.7043,                 1.2297,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001697,               0.001697,               0.001697
                     20,                0.59777,                 1.6461,                 1.2324,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015697,              0.0015697,              0.0015697
                     21,                0.58064,                 1.6178,                 1.2331,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014425,              0.0014425,              0.0014425
                     22,                0.56713,                 1.4995,                 1.2227,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013153,              0.0013153,              0.0013153
                     23,                 0.5557,                 1.4722,                 1.1956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001188,               0.001188,               0.001188
                     24,                0.55707,                 1.4717,                 1.2033,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010608,              0.0010608,              0.0010608
                     25,                0.53998,                 1.3614,                 1.1709,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093354,             0.00093354,             0.00093354
                     26,                0.53379,                 1.3196,                 1.1549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00080631,             0.00080631,             0.00080631
                     27,                0.51899,                 1.2497,                 1.1495,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00067907,             0.00067907,             0.00067907
                     28,                0.50785,                 1.1936,                 1.1247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00055183,             0.00055183,             0.00055183
                     29,                0.49972,                 1.1632,                  1.114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0004246,              0.0004246,              0.0004246
                     30,                0.47994,                 1.0808,                 1.0971,                0.56981,                0.61644,                0.64158,                0.45603,                  0.636,                 1.2016,                 1.3285,             0.00029736,             0.00029736,             0.00029736
