                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8519,                 3.7378,                 2.0413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.069208,              0.0033607,              0.0033607
                      2,                 1.8674,                 3.4148,                 2.0101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.037946,              0.0065255,              0.0065255
                      3,                 1.7303,                 3.1988,                 1.9142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091906,              0.0091906,              0.0091906
                      4,                 1.6777,                 3.0932,                 1.8534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091906,              0.0091906,              0.0091906
                      5,                 1.6199,                 2.9883,                 1.8063,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088659,              0.0088659,              0.0088659
                      6,                 1.5782,                  2.839,                 1.7567,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085412,              0.0085412,              0.0085412
                      7,                 1.5808,                 2.8121,                 1.7886,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082165,              0.0082165,              0.0082165
                      8,                 1.4984,                 2.7178,                 1.7141,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078918,              0.0078918,              0.0078918
                      9,                 1.5127,                 2.6407,                 1.7085,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075671,              0.0075671,              0.0075671
                     10,                 1.4729,                 2.6101,                 1.6777,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072424,              0.0072424,              0.0072424
                     11,                 1.4481,                 2.6041,                 1.6532,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069177,              0.0069177,              0.0069177
                     12,                   1.45,                 2.5156,                 1.6442,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006593,               0.006593,               0.006593
                     13,                 1.4227,                 2.4875,                  1.639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062683,              0.0062683,              0.0062683
                     14,                 1.4155,                 2.4118,                 1.6211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059436,              0.0059436,              0.0059436
                     15,                 1.3903,                 2.4261,                 1.6098,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056189,              0.0056189,              0.0056189
                     16,                 1.3787,                 2.3437,                 1.5892,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052942,              0.0052942,              0.0052942
                     17,                 1.3875,                 2.2741,                 1.5885,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049695,              0.0049695,              0.0049695
                     18,                 1.3608,                 2.2443,                 1.5876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046448,              0.0046448,              0.0046448
                     19,                 1.3136,                 2.1856,                 1.5442,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043201,              0.0043201,              0.0043201
                     20,                 1.3167,                 2.1282,                 1.5497,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039954,              0.0039954,              0.0039954
                     21,                  1.312,                 2.1922,                 1.5952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036707,              0.0036707,              0.0036707
                     22,                 1.2889,                 2.1101,                 1.5925,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003346,               0.003346,               0.003346
                     23,                 1.2713,                 2.0559,                 1.5639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030213,              0.0030213,              0.0030213
                     24,                 1.2572,                 2.0401,                  1.572,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026966,              0.0026966,              0.0026966
                     25,                  1.232,                 1.9527,                 1.5399,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023719,              0.0023719,              0.0023719
                     26,                 1.2268,                   1.96,                 1.5234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020472,              0.0020472,              0.0020472
                     27,                 1.2082,                 1.8928,                 1.5221,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017225,              0.0017225,              0.0017225
                     28,                 1.2014,                 1.8362,                 1.4972,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013978,              0.0013978,              0.0013978
                     29,                 1.1727,                 1.7988,                 1.4787,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010731,              0.0010731,              0.0010731
                     30,                 1.1381,                 1.7651,                 1.4562,                0.42282,                0.51339,                0.48204,                 0.3452,                 1.2949,                 1.5734,                 1.5787,             0.00074839,             0.00074839,             0.00074839
