                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.91759,                 2.9774,                 2.0181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075601,               0.001268,               0.001268
                      2,                0.96494,                 2.8431,                 2.0854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.050922,              0.0024622,              0.0024622
                      3,                0.94489,                 2.7126,                 2.0644,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026159,              0.0035722,              0.0035722
                      4,                0.88984,                 2.5801,                 1.9793,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044517,              0.0044517,              0.0044517
                      5,                0.87713,                 2.4998,                 1.9413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044517,              0.0044517,              0.0044517
                      6,                0.84546,                 2.4236,                 1.8973,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004289,               0.004289,               0.004289
                      7,                0.82575,                 2.3425,                 1.8755,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041262,              0.0041262,              0.0041262
                      8,                0.80151,                 2.2453,                 1.8387,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039635,              0.0039635,              0.0039635
                      9,                0.79858,                  2.197,                  1.832,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038007,              0.0038007,              0.0038007
                     10,                0.78435,                 2.1378,                 1.7973,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003638,               0.003638,               0.003638
                     11,                0.78886,                 2.0932,                  1.789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034752,              0.0034752,              0.0034752
                     12,                0.77565,                  2.067,                 1.8039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033125,              0.0033125,              0.0033125
                     13,                0.74784,                 1.9997,                 1.7563,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031497,              0.0031497,              0.0031497
                     14,                0.73183,                 2.0017,                 1.7047,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002987,               0.002987,               0.002987
                     15,                0.74039,                 1.9243,                 1.7342,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028242,              0.0028242,              0.0028242
                     16,                0.74652,                 1.8927,                 1.7428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026615,              0.0026615,              0.0026615
                     17,                0.71859,                 1.8812,                 1.6991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024987,              0.0024987,              0.0024987
                     18,                0.71619,                 1.7934,                  1.688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002336,               0.002336,               0.002336
                     19,                0.68768,                 1.7329,                 1.6504,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021732,              0.0021732,              0.0021732
                     20,                0.69302,                 1.7118,                 1.6513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020105,              0.0020105,              0.0020105
                     21,                0.68323,                 1.7087,                 1.6902,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018477,              0.0018477,              0.0018477
                     22,                0.65801,                 1.6167,                 1.6554,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001685,               0.001685,               0.001685
                     23,                0.64863,                 1.5863,                 1.6285,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015222,              0.0015222,              0.0015222
                     24,                0.63801,                 1.5492,                 1.6255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013595,              0.0013595,              0.0013595
                     25,                0.63176,                 1.4928,                 1.5998,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011967,              0.0011967,              0.0011967
                     26,                0.62613,                 1.4664,                 1.5804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001034,               0.001034,               0.001034
                     27,                0.61624,                 1.4188,                 1.5836,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087121,             0.00087121,             0.00087121
                     28,                0.60709,                 1.3783,                 1.5609,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00070846,             0.00070846,             0.00070846
                     29,                0.58697,                 1.3257,                 1.5268,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00054571,             0.00054571,             0.00054571
                     30,                0.56871,                 1.2676,                  1.502,                0.46777,                0.61505,                0.59861,                0.42185,                0.71083,                 1.2253,                 1.7636,             0.00038296,             0.00038296,             0.00038296
