                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7494,                 4.1012,                 2.0711,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073341,              0.0025467,              0.0025467
                      2,                 1.7328,                 3.7303,                 2.0343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                 0.0463,              0.0049448,              0.0049448
                      3,                 1.6549,                 3.5811,                 1.9933,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.019089,              0.0071731,              0.0071731
                      4,                 1.6184,                 3.4482,                 1.9258,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078552,              0.0078552,              0.0078552
                      5,                 1.5598,                 3.3342,                 1.8659,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078552,              0.0078552,              0.0078552
                      6,                 1.5311,                 3.2688,                 1.8312,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007567,               0.007567,               0.007567
                      7,                 1.4963,                 3.1335,                 1.8117,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072787,              0.0072787,              0.0072787
                      8,                 1.4686,                 3.0504,                 1.7864,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069905,              0.0069905,              0.0069905
                      9,                  1.437,                 2.9639,                 1.7563,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067022,              0.0067022,              0.0067022
                     10,                  1.385,                 2.9211,                 1.7157,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064139,              0.0064139,              0.0064139
                     11,                 1.4085,                 2.8787,                 1.7017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061257,              0.0061257,              0.0061257
                     12,                 1.4199,                 2.8942,                 1.7304,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058374,              0.0058374,              0.0058374
                     13,                 1.3673,                  2.764,                 1.6747,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055492,              0.0055492,              0.0055492
                     14,                 1.3527,                 2.7215,                 1.6648,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052609,              0.0052609,              0.0052609
                     15,                 1.3505,                  2.716,                 1.6691,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049727,              0.0049727,              0.0049727
                     16,                 1.3319,                 2.6467,                   1.65,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046844,              0.0046844,              0.0046844
                     17,                 1.3228,                 2.5917,                 1.6301,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043961,              0.0043961,              0.0043961
                     18,                 1.3109,                  2.505,                 1.6327,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041079,              0.0041079,              0.0041079
                     19,                 1.2615,                 2.4416,                 1.5993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038196,              0.0038196,              0.0038196
                     20,                 1.2517,                 2.4133,                 1.5914,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035314,              0.0035314,              0.0035314
                     21,                 1.2643,                 2.4247,                 1.6268,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032431,              0.0032431,              0.0032431
                     22,                 1.2191,                 2.3316,                 1.5968,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029549,              0.0029549,              0.0029549
                     23,                 1.2134,                 2.2775,                 1.5837,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026666,              0.0026666,              0.0026666
                     24,                 1.2084,                 2.2497,                 1.5934,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023783,              0.0023783,              0.0023783
                     25,                 1.1694,                 2.1708,                   1.55,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020901,              0.0020901,              0.0020901
                     26,                 1.1656,                 2.1594,                 1.5354,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018018,              0.0018018,              0.0018018
                     27,                 1.1523,                 2.0779,                 1.5362,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015136,              0.0015136,              0.0015136
                     28,                 1.1539,                 2.0276,                 1.5197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012253,              0.0012253,              0.0012253
                     29,                 1.1177,                 1.9814,                 1.4932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093706,             0.00093706,             0.00093706
                     30,                 1.0923,                  1.914,                 1.4833,                0.45188,                0.51285,                   0.48,                0.34192,                 1.2286,                 1.6984,                 1.5957,              0.0006488,              0.0006488,              0.0006488
