                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97337,                 3.0071,                  1.446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075195,             0.00080943,             0.00080943
                      2,                 1.0362,                 2.8128,                 1.5085,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.050137,              0.0015717,              0.0015717
                      3,                0.99762,                  2.694,                 1.4698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025026,              0.0022801,              0.0022801
                      4,                0.96461,                 2.5807,                 1.4243,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028472,              0.0028472,              0.0028472
                      5,                0.92885,                 2.4796,                 1.3933,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028472,              0.0028472,              0.0028472
                      6,                0.89932,                 2.3439,                 1.3633,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002743,               0.002743,               0.002743
                      7,                 0.8727,                   2.28,                 1.3472,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026387,              0.0026387,              0.0026387
                      8,                0.86706,                 2.1405,                 1.3196,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025344,              0.0025344,              0.0025344
                      9,                0.86119,                 2.0868,                 1.3223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024302,              0.0024302,              0.0024302
                     10,                0.81835,                 2.0564,                 1.2834,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023259,              0.0023259,              0.0023259
                     11,                0.81952,                 1.9847,                 1.2772,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022216,              0.0022216,              0.0022216
                     12,                0.82518,                 1.9898,                 1.2894,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021174,              0.0021174,              0.0021174
                     13,                0.79239,                 1.8846,                 1.2558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020131,              0.0020131,              0.0020131
                     14,                0.79204,                 1.8349,                 1.2498,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019089,              0.0019089,              0.0019089
                     15,                0.77829,                 1.8452,                 1.2524,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018046,              0.0018046,              0.0018046
                     16,                0.76443,                  1.705,                 1.2295,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017003,              0.0017003,              0.0017003
                     17,                0.76163,                 1.7216,                 1.2228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015961,              0.0015961,              0.0015961
                     18,                0.73423,                 1.6328,                 1.1948,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014918,              0.0014918,              0.0014918
                     19,                0.73149,                 1.6048,                 1.1862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013875,              0.0013875,              0.0013875
                     20,                0.73288,                  1.541,                 1.1882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012833,              0.0012833,              0.0012833
                     21,                0.70745,                 1.5122,                 1.1862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001179,               0.001179,               0.001179
                     22,                0.68148,                 1.4219,                 1.1731,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010748,              0.0010748,              0.0010748
                     23,                 0.6752,                 1.3719,                 1.1469,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0009705,              0.0009705,              0.0009705
                     24,                0.66855,                 1.3779,                 1.1526,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00086623,             0.00086623,             0.00086623
                     25,                0.65112,                 1.2756,                 1.1247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00076197,             0.00076197,             0.00076197
                     26,                0.64144,                  1.235,                 1.1069,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065771,             0.00065771,             0.00065771
                     27,                0.62142,                 1.1559,                 1.1012,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00055345,             0.00055345,             0.00055345
                     28,                0.61915,                 1.1485,                 1.0857,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00044919,             0.00044919,             0.00044919
                     29,                0.60545,                 1.0801,                 1.0646,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034492,             0.00034492,             0.00034492
                     30,                0.57856,                 1.0083,                  1.049,                0.59472,                0.57622,                0.66062,                 0.4737,                0.79643,                 1.2269,                   1.31,             0.00024066,             0.00024066,             0.00024066
