                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.84428,                 1.7417,                 1.9076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072825,              0.0012984,              0.0012984
                      2,                0.88765,                 1.6621,                 1.9776,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045346,              0.0025212,              0.0025212
                      3,                 0.8321,                 1.5623,                 1.9135,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017781,              0.0036577,              0.0036577
                      4,                0.81106,                 1.5064,                 1.8511,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041088,              0.0041088,              0.0041088
                      5,                0.77824,                 1.4314,                 1.8082,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041088,              0.0041088,              0.0041088
                      6,                0.75947,                 1.3972,                 1.7713,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039585,              0.0039585,              0.0039585
                      7,                0.73859,                  1.351,                  1.739,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038081,              0.0038081,              0.0038081
                      8,                0.71029,                 1.2923,                    1.7,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036577,              0.0036577,              0.0036577
                      9,                0.70826,                 1.2565,                 1.6817,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035073,              0.0035073,              0.0035073
                     10,                0.67022,                 1.2229,                 1.6342,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033569,              0.0033569,              0.0033569
                     11,                0.68255,                 1.2121,                 1.6321,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032065,              0.0032065,              0.0032065
                     12,                0.69082,                 1.1934,                 1.6475,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030562,              0.0030562,              0.0030562
                     13,                0.64854,                  1.146,                 1.5996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029058,              0.0029058,              0.0029058
                     14,                 0.6577,                 1.1344,                 1.6061,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027554,              0.0027554,              0.0027554
                     15,                0.65923,                 1.1211,                  1.611,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002605,               0.002605,               0.002605
                     16,                0.63787,                 1.0795,                 1.5678,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024546,              0.0024546,              0.0024546
                     17,                0.62844,                 1.0551,                 1.5571,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023042,              0.0023042,              0.0023042
                     18,                0.61944,                 1.0233,                 1.5497,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021539,              0.0021539,              0.0021539
                     19,                0.59422,                0.99908,                 1.5137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020035,              0.0020035,              0.0020035
                     20,                0.60125,                0.96051,                 1.5093,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018531,              0.0018531,              0.0018531
                     21,                0.58052,                0.96174,                 1.4988,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017027,              0.0017027,              0.0017027
                     22,                0.56717,                0.90135,                 1.4907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015523,              0.0015523,              0.0015523
                     23,                0.55576,                0.88422,                 1.4488,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014019,              0.0014019,              0.0014019
                     24,                0.55177,                0.88495,                 1.4577,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012515,              0.0012515,              0.0012515
                     25,                0.53367,                 0.8282,                 1.4126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011012,              0.0011012,              0.0011012
                     26,                0.52461,                0.81585,                 1.3956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095078,             0.00095078,             0.00095078
                     27,                0.51016,                0.77441,                 1.3907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00080039,             0.00080039,             0.00080039
                     28,                0.50047,                 0.7473,                 1.3612,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065001,             0.00065001,             0.00065001
                     29,                0.48865,                0.73039,                 1.3327,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00049963,             0.00049963,             0.00049963
                     30,                0.47366,                0.69219,                 1.3173,                0.44217,                0.56595,                0.51762,                0.37239,                0.64692,                0.75514,                 1.6424,             0.00034924,             0.00034924,             0.00034924
