                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98616,                 2.5255,                 2.0935,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072699,              0.0015676,              0.0015676
                      2,                 1.0311,                   2.36,                 2.1603,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045076,              0.0030437,              0.0030437
                      3,                0.98821,                 2.2416,                 2.1018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017349,              0.0044155,              0.0044155
                      4,                0.94337,                 2.1416,                 2.0018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048921,              0.0048921,              0.0048921
                      5,                0.90887,                  2.074,                 1.9606,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048921,              0.0048921,              0.0048921
                      6,                0.88877,                 1.9664,                  1.937,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047128,              0.0047128,              0.0047128
                      7,                0.87507,                 1.9673,                 1.9383,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045336,              0.0045336,              0.0045336
                      8,                0.86098,                  1.859,                 1.9004,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043543,              0.0043543,              0.0043543
                      9,                0.84169,                 1.7995,                 1.8688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004175,               0.004175,               0.004175
                     10,                 0.8073,                 1.7309,                 1.8271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039957,              0.0039957,              0.0039957
                     11,                0.80573,                 1.7311,                 1.8031,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038164,              0.0038164,              0.0038164
                     12,                 0.8045,                 1.6765,                 1.8209,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036371,              0.0036371,              0.0036371
                     13,                0.78047,                 1.6473,                 1.7861,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034578,              0.0034578,              0.0034578
                     14,                0.78353,                 1.6134,                 1.7694,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032785,              0.0032785,              0.0032785
                     15,                0.78073,                 1.6146,                 1.7893,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030992,              0.0030992,              0.0030992
                     16,                0.76002,                 1.5315,                 1.7441,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029199,              0.0029199,              0.0029199
                     17,                 0.7606,                 1.5211,                 1.7558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027407,              0.0027407,              0.0027407
                     18,                 0.7565,                 1.4955,                 1.7394,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025614,              0.0025614,              0.0025614
                     19,                0.71769,                 1.3988,                 1.6802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023821,              0.0023821,              0.0023821
                     20,                 0.7161,                  1.398,                 1.6858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022028,              0.0022028,              0.0022028
                     21,                0.71712,                 1.4319,                 1.7149,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020235,              0.0020235,              0.0020235
                     22,                0.71337,                 1.3714,                 1.7271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018442,              0.0018442,              0.0018442
                     23,                0.69347,                 1.3184,                 1.6887,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016649,              0.0016649,              0.0016649
                     24,                0.68754,                  1.324,                 1.6999,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014856,              0.0014856,              0.0014856
                     25,                0.67623,                 1.2452,                  1.669,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013063,              0.0013063,              0.0013063
                     26,                0.66299,                 1.2387,                 1.6376,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011271,              0.0011271,              0.0011271
                     27,                0.64768,                 1.1855,                 1.6345,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094776,             0.00094776,             0.00094776
                     28,                0.64103,                 1.1567,                 1.5994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00076847,             0.00076847,             0.00076847
                     29,                0.62543,                 1.1197,                  1.579,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00058918,             0.00058918,             0.00058918
                     30,                0.60257,                 1.0656,                 1.5525,                0.43331,                0.58857,                 0.5439,                0.38934,                0.76518,                 1.0217,                 1.8442,             0.00040989,             0.00040989,             0.00040989
