                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0014,                 2.9527,                 1.4541,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071861,             0.00079572,             0.00079572
                      2,                 1.0778,                 2.7717,                 1.5135,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043443,              0.0015451,              0.0015451
                      3,                 1.0202,                 2.6465,                 1.4686,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014973,              0.0022416,              0.0022416
                      4,                0.99049,                 2.5212,                 1.4438,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024779,              0.0024779,              0.0024779
                      5,                0.93955,                 2.3715,                 1.3825,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024779,              0.0024779,              0.0024779
                      6,                 0.9355,                 2.2978,                 1.3658,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023872,              0.0023872,              0.0023872
                      7,                0.89866,                 2.1888,                 1.3501,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022965,              0.0022965,              0.0022965
                      8,                0.90683,                  2.114,                  1.352,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022058,              0.0022058,              0.0022058
                      9,                0.88622,                  2.026,                 1.3292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021152,              0.0021152,              0.0021152
                     10,                0.84628,                 1.9995,                 1.3006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020245,              0.0020245,              0.0020245
                     11,                0.86362,                 1.9321,                 1.3034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019338,              0.0019338,              0.0019338
                     12,                0.83945,                 1.9051,                 1.2918,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018431,              0.0018431,              0.0018431
                     13,                0.82417,                 1.8216,                 1.2685,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017524,              0.0017524,              0.0017524
                     14,                0.81911,                 1.7843,                 1.2535,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016617,              0.0016617,              0.0016617
                     15,                0.81561,                 1.7655,                 1.2587,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001571,               0.001571,               0.001571
                     16,                0.81164,                 1.7199,                 1.2556,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014803,              0.0014803,              0.0014803
                     17,                0.79189,                 1.6829,                 1.2371,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013896,              0.0013896,              0.0013896
                     18,                 0.7704,                 1.6207,                 1.2187,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012989,              0.0012989,              0.0012989
                     19,                0.76314,                 1.5723,                 1.2084,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012082,              0.0012082,              0.0012082
                     20,                0.76086,                 1.5298,                 1.2049,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011175,              0.0011175,              0.0011175
                     21,                0.74314,                 1.4978,                 1.2003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010268,              0.0010268,              0.0010268
                     22,                0.71384,                 1.3983,                 1.1849,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093616,             0.00093616,             0.00093616
                     23,                0.71006,                 1.3512,                 1.1677,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084546,             0.00084546,             0.00084546
                     24,                0.69494,                 1.3383,                 1.1607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00075477,             0.00075477,             0.00075477
                     25,                0.67872,                  1.228,                 1.1342,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00066408,             0.00066408,             0.00066408
                     26,                0.67028,                 1.1848,                 1.1231,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00057339,             0.00057339,             0.00057339
                     27,                0.64546,                 1.1541,                 1.1135,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00048269,             0.00048269,             0.00048269
                     28,                0.64313,                 1.1263,                 1.0925,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000392,               0.000392,               0.000392
                     29,                0.63234,                 1.0681,                 1.0801,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030131,             0.00030131,             0.00030131
                     30,                0.60585,                 1.0038,                 1.0668,                0.55701,                0.53826,                0.60686,                0.43157,                0.81902,                 1.2103,                 1.3187,             0.00021062,             0.00021062,             0.00021062
