                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.94905,                 3.1565,                 2.0921,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075526,               0.001299,               0.001299
                      2,                0.99822,                 3.0272,                 2.1549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.05077,              0.0025225,              0.0025225
                      3,                0.94397,                 2.8806,                 2.1063,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025928,              0.0036597,              0.0036597
                      4,                0.90191,                 2.7283,                 2.0219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045422,              0.0045422,              0.0045422
                      5,                0.88022,                 2.6358,                 1.9762,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045422,              0.0045422,              0.0045422
                      6,                0.85098,                 2.5153,                 1.9114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043763,              0.0043763,              0.0043763
                      7,                0.83959,                 2.4541,                 1.9234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042104,              0.0042104,              0.0042104
                      8,                0.83887,                 2.3927,                 1.8882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040445,              0.0040445,              0.0040445
                      9,                0.80648,                  2.309,                 1.8463,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038786,              0.0038786,              0.0038786
                     10,                0.79578,                 2.2442,                 1.8198,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037127,              0.0037127,              0.0037127
                     11,                0.80071,                 2.2361,                 1.8388,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035467,              0.0035467,              0.0035467
                     12,                0.79285,                 2.1865,                 1.7993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033808,              0.0033808,              0.0033808
                     13,                0.76579,                 2.1659,                 1.7759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032149,              0.0032149,              0.0032149
                     14,                0.74574,                 2.0656,                 1.7368,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003049,               0.003049,               0.003049
                     15,                0.76167,                 2.0986,                 1.7772,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028831,              0.0028831,              0.0028831
                     16,                 0.7344,                  2.012,                 1.7459,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027171,              0.0027171,              0.0027171
                     17,                0.72962,                 1.9694,                 1.7143,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025512,              0.0025512,              0.0025512
                     18,                0.71515,                 1.8906,                 1.7182,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023853,              0.0023853,              0.0023853
                     19,                0.69122,                 1.8384,                 1.6788,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022194,              0.0022194,              0.0022194
                     20,                0.69521,                 1.8241,                 1.6829,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020535,              0.0020535,              0.0020535
                     21,                0.68778,                 1.8054,                 1.6988,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018875,              0.0018875,              0.0018875
                     22,                0.66881,                 1.7243,                 1.6738,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017216,              0.0017216,              0.0017216
                     23,                0.66072,                 1.6607,                 1.6455,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015557,              0.0015557,              0.0015557
                     24,                0.65026,                 1.6666,                  1.644,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013898,              0.0013898,              0.0013898
                     25,                0.63935,                 1.5701,                 1.6106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012239,              0.0012239,              0.0012239
                     26,                0.63481,                 1.5735,                 1.5872,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001058,               0.001058,               0.001058
                     27,                0.61847,                 1.5046,                 1.5833,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00089204,             0.00089204,             0.00089204
                     28,                0.61524,                 1.4602,                 1.5607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00072612,             0.00072612,             0.00072612
                     29,                0.60252,                 1.4296,                 1.5409,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0005602,              0.0005602,              0.0005602
                     30,                0.58036,                 1.3459,                 1.5113,                0.47215,                0.51506,                0.49723,                0.34907,                0.71168,                 1.3274,                 1.7409,             0.00039428,             0.00039428,             0.00039428
