                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6325,                 4.2919,                 1.8768,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071651,              0.0025154,              0.0025154
                      2,                 1.6428,                 3.9143,                 1.8576,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.042909,              0.0048845,              0.0048845
                      3,                 1.5853,                 3.7723,                 1.7907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                  0.014,              0.0070864,              0.0070864
                      4,                 1.5311,                  3.623,                 1.7602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007344,               0.007344,               0.007344
                      5,                 1.4479,                 3.5434,                 1.7015,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007344,               0.007344,               0.007344
                      6,                  1.437,                  3.396,                 1.6964,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070754,              0.0070754,              0.0070754
                      7,                 1.4004,                 3.2868,                 1.6597,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068067,              0.0068067,              0.0068067
                      8,                   1.36,                 3.1697,                 1.6247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006538,               0.006538,               0.006538
                      9,                 1.3709,                 3.0886,                 1.6073,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062694,              0.0062694,              0.0062694
                     10,                 1.3302,                 3.0152,                 1.5733,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060007,              0.0060007,              0.0060007
                     11,                  1.348,                 2.9497,                 1.5775,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057321,              0.0057321,              0.0057321
                     12,                 1.3243,                 2.9425,                 1.5776,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054634,              0.0054634,              0.0054634
                     13,                 1.2775,                 2.9134,                 1.5406,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051947,              0.0051947,              0.0051947
                     14,                 1.2525,                  2.851,                 1.5055,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049261,              0.0049261,              0.0049261
                     15,                 1.2585,                 2.8222,                 1.5122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046574,              0.0046574,              0.0046574
                     16,                 1.2439,                 2.7295,                 1.4956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043888,              0.0043888,              0.0043888
                     17,                 1.2435,                 2.7066,                 1.5076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041201,              0.0041201,              0.0041201
                     18,                 1.2262,                 2.5873,                  1.485,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038515,              0.0038515,              0.0038515
                     19,                 1.1631,                 2.5428,                 1.4506,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035828,              0.0035828,              0.0035828
                     20,                 1.1866,                 2.4736,                 1.4483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033141,              0.0033141,              0.0033141
                     21,                 1.1821,                  2.545,                 1.4999,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030455,              0.0030455,              0.0030455
                     22,                 1.1599,                 2.4266,                 1.4864,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027768,              0.0027768,              0.0027768
                     23,                 1.1512,                 2.3689,                 1.4649,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025082,              0.0025082,              0.0025082
                     24,                 1.1325,                  2.337,                 1.4698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022395,              0.0022395,              0.0022395
                     25,                 1.1154,                 2.2494,                 1.4466,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019708,              0.0019708,              0.0019708
                     26,                 1.1071,                 2.2667,                 1.4302,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017022,              0.0017022,              0.0017022
                     27,                 1.0929,                 2.2048,                 1.4287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014335,              0.0014335,              0.0014335
                     28,                 1.0863,                 2.1162,                   1.41,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011649,              0.0011649,              0.0011649
                     29,                 1.0606,                 2.0785,                 1.3851,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008962,              0.0008962,              0.0008962
                     30,                 1.0261,                 1.9814,                 1.3677,                0.53317,                0.52152,                 0.5116,                0.35552,                 1.1801,                 1.8146,                 1.4977,             0.00062754,             0.00062754,             0.00062754
