                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.95623,                 4.3235,                 1.3576,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.06453,              0.0015126,              0.0015126
                      2,                0.99733,                 3.9514,                 1.3631,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.028677,               0.002937,               0.002937
                      3,                0.94737,                 3.7711,                 1.3097,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00382,                0.00382,                0.00382
                      4,                0.90478,                 3.5403,                 1.2657,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00382,                0.00382,                0.00382
                      5,                0.86557,                  3.438,                  1.239,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036849,              0.0036849,              0.0036849
                      6,                0.85315,                  3.289,                 1.2214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035499,              0.0035499,              0.0035499
                      7,                0.83069,                  3.126,                 1.2043,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034149,              0.0034149,              0.0034149
                      8,                0.81858,                 3.0407,                  1.186,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032799,              0.0032799,              0.0032799
                      9,                0.80943,                 2.9485,                 1.1737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031448,              0.0031448,              0.0031448
                     10,                0.77815,                 2.8022,                  1.139,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030098,              0.0030098,              0.0030098
                     11,                0.78745,                 2.7607,                 1.1381,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028748,              0.0028748,              0.0028748
                     12,                0.78141,                 2.7506,                 1.1505,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027398,              0.0027398,              0.0027398
                     13,                0.75348,                 2.6899,                 1.1264,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026048,              0.0026048,              0.0026048
                     14,                0.74879,                 2.6199,                 1.1114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024697,              0.0024697,              0.0024697
                     15,                0.75408,                 2.6017,                  1.117,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023347,              0.0023347,              0.0023347
                     16,                0.73433,                 2.4714,                 1.1001,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021997,              0.0021997,              0.0021997
                     17,                0.74162,                 2.4745,                 1.0932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020647,              0.0020647,              0.0020647
                     18,                0.72908,                 2.3868,                 1.0983,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019297,              0.0019297,              0.0019297
                     19,                0.68782,                 2.3047,                 1.0647,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017946,              0.0017946,              0.0017946
                     20,                0.70488,                 2.2685,                 1.0695,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016596,              0.0016596,              0.0016596
                     21,                0.69267,                 2.2205,                 1.0804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015246,              0.0015246,              0.0015246
                     22,                0.68273,                 2.1454,                 1.0741,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013896,              0.0013896,              0.0013896
                     23,                0.66864,                 2.0605,                 1.0499,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012545,              0.0012545,              0.0012545
                     24,                 0.6582,                  2.052,                  1.056,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011195,              0.0011195,              0.0011195
                     25,                0.64015,                 1.9202,                 1.0289,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0009845,              0.0009845,              0.0009845
                     26,                0.64348,                 1.8755,                 1.0153,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084948,             0.00084948,             0.00084948
                     27,                0.62717,                 1.7953,                 1.0143,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00071445,             0.00071445,             0.00071445
                     28,                0.62146,                 1.7486,                 1.0002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00057943,             0.00057943,             0.00057943
                     29,                0.60935,                 1.6754,                 0.9924,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00044441,             0.00044441,             0.00044441
                     30,                0.58867,                 1.5833,                0.97407,                0.51105,                0.63101,                  0.625,                0.43515,                0.73244,                 1.7127,                 1.1327,             0.00030939,             0.00030939,             0.00030939
