                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8652,                 3.5975,                 1.9267,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072162,              0.0023551,              0.0023551
                      2,                 1.9508,                 3.3787,                 2.0002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043945,              0.0045728,              0.0045728
                      3,                  1.834,                 3.2048,                 1.8997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015571,              0.0066336,              0.0066336
                      4,                 1.7644,                 3.0629,                 1.8197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007027,               0.007027,               0.007027
                      5,                 1.6933,                 2.9689,                 1.7883,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007027,               0.007027,               0.007027
                      6,                 1.6656,                  2.832,                  1.759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067693,              0.0067693,              0.0067693
                      7,                  1.638,                 2.7963,                 1.7347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065116,              0.0065116,              0.0065116
                      8,                 1.5964,                 2.6727,                 1.7121,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006254,               0.006254,               0.006254
                      9,                 1.5797,                 2.6269,                 1.6867,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059963,              0.0059963,              0.0059963
                     10,                  1.514,                 2.5648,                 1.6341,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057386,              0.0057386,              0.0057386
                     11,                 1.5234,                 2.5579,                  1.637,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005481,               0.005481,               0.005481
                     12,                 1.5424,                 2.5031,                 1.6645,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052233,              0.0052233,              0.0052233
                     13,                 1.4891,                 2.4333,                 1.6177,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049656,              0.0049656,              0.0049656
                     14,                 1.4978,                 2.4116,                 1.5981,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004708,               0.004708,               0.004708
                     15,                 1.4759,                 2.4089,                 1.5965,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044503,              0.0044503,              0.0044503
                     16,                 1.4523,                 2.2941,                   1.58,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041926,              0.0041926,              0.0041926
                     17,                 1.4493,                  2.276,                 1.5849,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039349,              0.0039349,              0.0039349
                     18,                 1.4385,                 2.2161,                  1.563,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036773,              0.0036773,              0.0036773
                     19,                 1.3782,                 2.1386,                 1.5256,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034196,              0.0034196,              0.0034196
                     20,                  1.371,                 2.1096,                 1.5279,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031619,              0.0031619,              0.0031619
                     21,                 1.3994,                 2.1593,                 1.5869,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029043,              0.0029043,              0.0029043
                     22,                 1.3648,                 2.0866,                 1.5718,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026466,              0.0026466,              0.0026466
                     23,                 1.3436,                 2.0006,                 1.5428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023889,              0.0023889,              0.0023889
                     24,                 1.3284,                 2.0125,                 1.5446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021313,              0.0021313,              0.0021313
                     25,                 1.3031,                 1.9102,                 1.5123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018736,              0.0018736,              0.0018736
                     26,                 1.3042,                 1.9402,                 1.4979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016159,              0.0016159,              0.0016159
                     27,                 1.2677,                 1.8553,                 1.4899,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013582,              0.0013582,              0.0013582
                     28,                 1.2588,                 1.8111,                 1.4712,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011006,              0.0011006,              0.0011006
                     29,                 1.2277,                 1.7747,                  1.443,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008429,              0.0008429,              0.0008429
                     30,                  1.197,                  1.715,                 1.4299,                0.39257,                0.63482,                 0.4856,                0.34147,                    nan,                    nan,                    nan,             0.00058523,             0.00058523,             0.00058523
