                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.82969,                 3.0012,                 2.1867,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075245,              0.0012865,              0.0012865
                      2,                0.89027,                 2.8245,                 2.2733,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.050207,              0.0024982,              0.0024982
                      3,                0.83233,                  2.659,                 2.1707,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025083,              0.0036246,              0.0036246
                      4,                0.80243,                 2.5429,                 2.1071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044523,              0.0044523,              0.0044523
                      5,                0.78487,                   2.48,                 2.0866,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044523,              0.0044523,              0.0044523
                      6,                0.77018,                 2.3832,                 2.0516,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042898,              0.0042898,              0.0042898
                      7,                0.74916,                 2.3539,                 2.0251,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041272,              0.0041272,              0.0041272
                      8,                0.72313,                 2.2045,                 1.9766,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039646,              0.0039646,              0.0039646
                      9,                0.71165,                 2.1304,                 1.9514,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038021,              0.0038021,              0.0038021
                     10,                0.69557,                 2.1008,                 1.9076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036395,              0.0036395,              0.0036395
                     11,                0.70657,                 2.0548,                 1.9307,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003477,               0.003477,               0.003477
                     12,                0.69977,                 2.0393,                 1.9418,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033144,              0.0033144,              0.0033144
                     13,                0.67093,                 1.9559,                 1.8672,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031518,              0.0031518,              0.0031518
                     14,                0.66422,                 1.8894,                  1.836,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029893,              0.0029893,              0.0029893
                     15,                0.67166,                 1.9258,                 1.8639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028267,              0.0028267,              0.0028267
                     16,                0.65419,                 1.8573,                 1.8449,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026642,              0.0026642,              0.0026642
                     17,                0.65779,                 1.8551,                 1.8387,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025016,              0.0025016,              0.0025016
                     18,                0.63998,                 1.7749,                 1.8186,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002339,               0.002339,               0.002339
                     19,                0.62551,                 1.6908,                 1.7866,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021765,              0.0021765,              0.0021765
                     20,                0.62082,                 1.6677,                 1.7759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020139,              0.0020139,              0.0020139
                     21,                0.60633,                 1.6486,                 1.7925,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018513,              0.0018513,              0.0018513
                     22,                0.59371,                 1.5897,                 1.7767,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016888,              0.0016888,              0.0016888
                     23,                0.58715,                 1.5334,                 1.7542,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015262,              0.0015262,              0.0015262
                     24,                0.58247,                 1.5353,                 1.7608,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013637,              0.0013637,              0.0013637
                     25,                0.56298,                 1.4303,                 1.7079,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012011,              0.0012011,              0.0012011
                     26,                0.56402,                 1.4382,                 1.6852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010385,              0.0010385,              0.0010385
                     27,                0.54667,                 1.3759,                 1.6857,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087599,             0.00087599,             0.00087599
                     28,                0.53926,                 1.3249,                 1.6532,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00071342,             0.00071342,             0.00071342
                     29,                0.53079,                 1.2933,                 1.6323,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00055086,             0.00055086,             0.00055086
                     30,                0.51217,                 1.2279,                 1.6131,                0.51688,                 0.6297,                0.58131,                0.41745,                0.63979,                 1.2505,                 1.8746,              0.0003883,              0.0003883,              0.0003883
