                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.88321,                 3.4947,                 1.6395,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071135,              0.0013285,              0.0013285
                      2,                 0.9211,                 3.2933,                 1.6613,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041952,              0.0025796,              0.0025796
                      3,                0.87811,                 3.1447,                 1.6205,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012679,              0.0037423,              0.0037423
                      4,                 0.8305,                 2.9727,                 1.5409,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039643,              0.0039643,              0.0039643
                      5,                  0.813,                 2.8557,                 1.5166,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039643,              0.0039643,              0.0039643
                      6,                0.78085,                 2.6976,                 1.4773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038191,              0.0038191,              0.0038191
                      7,                0.77468,                 2.6371,                 1.4776,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036739,              0.0036739,              0.0036739
                      8,                0.74476,                 2.5093,                 1.4335,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035287,              0.0035287,              0.0035287
                      9,                0.73703,                 2.4611,                  1.425,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033835,              0.0033835,              0.0033835
                     10,                0.72592,                 2.3589,                 1.4076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032382,              0.0032382,              0.0032382
                     11,                0.73057,                 2.3435,                 1.4016,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003093,               0.003093,               0.003093
                     12,                0.71661,                 2.3043,                 1.3935,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029478,              0.0029478,              0.0029478
                     13,                 0.6911,                 2.2171,                 1.3681,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028026,              0.0028026,              0.0028026
                     14,                0.68057,                 2.1872,                 1.3378,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026574,              0.0026574,              0.0026574
                     15,                0.67859,                 2.1039,                 1.3492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025121,              0.0025121,              0.0025121
                     16,                0.68858,                 2.0523,                 1.3506,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023669,              0.0023669,              0.0023669
                     17,                 0.6654,                 2.0736,                 1.3351,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022217,              0.0022217,              0.0022217
                     18,                0.66159,                 1.9547,                 1.3195,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020765,              0.0020765,              0.0020765
                     19,                0.61705,                 1.8304,                 1.2755,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019313,              0.0019313,              0.0019313
                     20,                 0.6376,                 1.8038,                 1.2888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001786,               0.001786,               0.001786
                     21,                0.61613,                 1.7967,                 1.2954,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016408,              0.0016408,              0.0016408
                     22,                0.60133,                  1.693,                 1.2764,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014956,              0.0014956,              0.0014956
                     23,                0.59135,                 1.6522,                  1.249,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013504,              0.0013504,              0.0013504
                     24,                0.58052,                 1.6005,                 1.2441,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012051,              0.0012051,              0.0012051
                     25,                 0.5699,                 1.5322,                 1.2224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010599,              0.0010599,              0.0010599
                     26,                0.56282,                 1.4772,                 1.2062,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091471,             0.00091471,             0.00091471
                     27,                0.54928,                 1.4015,                 1.1984,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00076949,             0.00076949,             0.00076949
                     28,                0.53849,                 1.3433,                 1.1755,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00062427,             0.00062427,             0.00062427
                     29,                0.52597,                  1.318,                 1.1543,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00047905,             0.00047905,             0.00047905
                     30,                0.50915,                 1.2147,                 1.1435,                0.54738,                0.64186,                0.64588,                0.45457,                0.67492,                 1.4478,                 1.3892,             0.00033383,             0.00033383,             0.00033383
